"","ensembl_gene_id","chromosome_name","start_position","end_position","length"
"2084","ENSMODG00000002817","3",111324985,111618032,293047
"2085","ENSMODG00000002818","6",16959323,17031767,72444
"2086","ENSMODG00000002819","1",387360960,387430588,69628
"2087","ENSMODG00000002820","8",214269870,214310499,40629
"2088","ENSMODG00000002821","6",97110835,97163890,53055
"2089","ENSMODG00000002822","2",541538780,541556102,17322
"2090","ENSMODG00000002823","2",475773418,475774554,1136
"2091","ENSMODG00000002824","3",488521025,488630208,109183
"2092","ENSMODG00000002825","5",223448339,223503099,54760
"2093","ENSMODG00000002826","1",225154047,225155046,999
"2094","ENSMODG00000002828","3",488735983,488747023,11040
"2095","ENSMODG00000002829","7",73606427,73664599,58172
"2096","ENSMODG00000002830","1",387167562,387227379,59817
"2097","ENSMODG00000002831","1",630956317,631002988,46671
"2098","ENSMODG00000002836","1",387190808,387191452,644
"2099","ENSMODG00000002837","5",102438386,102929370,490984
"2100","ENSMODG00000002838","4",371491312,371609317,118005
"2101","ENSMODG00000002842","1",176689889,176757159,67270
"2102","ENSMODG00000002844","6",16648099,16908910,260811
"2103","ENSMODG00000002847","4",138921199,140616672,1695473
"2104","ENSMODG00000002848","6",97212897,97487150,274253
"2105","ENSMODG00000002849","3",497508344,497510626,2282
"2106","ENSMODG00000002850","1",630609216,630615442,6226
"2107","ENSMODG00000002852","5",102392399,102425614,33215
"2108","ENSMODG00000002855","2",59900796,60180404,279608
"2109","ENSMODG00000002856","1",387109091,387154877,45786
"2110","ENSMODG00000002859","3",488756155,488789002,32847
"2111","ENSMODG00000002860","3",497097201,497502943,405742
"2112","ENSMODG00000002861","4",371658387,371679093,20706
"2113","ENSMODG00000002862","6",29003551,29030531,26980
"2114","ENSMODG00000002863","3",488791561,488796795,5234
"2115","ENSMODG00000002864","1",387050205,387063946,13741
"2116","ENSMODG00000002865","7",73719012,73915291,196279
"2117","ENSMODG00000002866","5",223527903,223725776,197873
"2118","ENSMODG00000002867","2",533620170,533738612,118442
"2119","ENSMODG00000002868","3",497365003,497427850,62847
"2120","ENSMODG00000002869","6",97506192,97584718,78526
"2121","ENSMODG00000002870","2",60091017,60116344,25327
"2122","ENSMODG00000002873","4",371695374,371707060,11686
"2123","ENSMODG00000002875","1",387016586,387031706,15120
"2124","ENSMODG00000002876","5",102051730,102271471,219741
"2125","ENSMODG00000002880","2",60184833,60216674,31841
"2126","ENSMODG00000002882","1",630559195,630586647,27452
"2127","ENSMODG00000002883","2",119999975,120096186,96211
"2128","ENSMODG00000002884","6",29095835,29127870,32035
"2129","ENSMODG00000002885","4",371822873,371842104,19231
"2130","ENSMODG00000002887","1",630290345,630540770,250425
"2131","ENSMODG00000002889","5",223952075,224039246,87171
"2132","ENSMODG00000002891","3",489141082,489217671,76589
"2133","ENSMODG00000002894","3",441585161,441586573,1412
"2134","ENSMODG00000002895","1",629828144,629831780,3636
"2135","ENSMODG00000002896","2",60229761,60257310,27549
"2136","ENSMODG00000002898","6",29130541,29212217,81676
"2137","ENSMODG00000002899","2",538322890,538363148,40258
"2138","ENSMODG00000002901","6",214031712,214595677,563965
"2139","ENSMODG00000002902","2",232248150,232260905,12755
"2140","ENSMODG00000002903","6",29271942,29272067,125
"2141","ENSMODG00000002904","4",386796238,386810166,13928
"2142","ENSMODG00000002905","2",471181157,471205218,24061
"2143","ENSMODG00000002906","5",224291708,224385776,94068
"2144","ENSMODG00000002909","3",111967441,112490545,523104
"2145","ENSMODG00000002910","2",120095318,120151122,55804
"2146","ENSMODG00000002912","1",173969149,173973285,4136
"2147","ENSMODG00000002913","8",214523360,214524175,815
"2148","ENSMODG00000002914","7",73941192,74018046,76854
"2149","ENSMODG00000002915","2",534303432,536140010,1836578
"2150","ENSMODG00000002917","3",497363040,497416310,53270
"2151","ENSMODG00000002918","1",225573807,225805715,231908
"2152","ENSMODG00000002920","2",232216828,232240992,24164
"2153","ENSMODG00000002922","3",489664618,489682662,18044
"2154","ENSMODG00000002923","2",232089689,232106159,16470
"2155","ENSMODG00000002925","1",173887410,173891901,4491
"2156","ENSMODG00000002926","Un",75520845,75525924,5079
"2157","ENSMODG00000002927","3",112604110,112645637,41527
"2158","ENSMODG00000002928","1",225690843,225708084,17241
"2159","ENSMODG00000002929","3",497282101,497306637,24536
"2160","ENSMODG00000002930","6",29425001,29559963,134962
"2161","ENSMODG00000002931","2",10425747,10470472,44725
"2162","ENSMODG00000002932","5",224443611,224591606,147995
"2163","ENSMODG00000002933","2",60627963,60632612,4649
"2164","ENSMODG00000002935","7",74023467,74099788,76321
"2165","ENSMODG00000002936","2",60760388,60761102,714
"2166","ENSMODG00000002937","3",489698373,489706210,7837
"2167","ENSMODG00000002938","6",97675233,97809629,134396
"2168","ENSMODG00000002941","3",112698674,112756611,57937
"2169","ENSMODG00000002942","2",60816683,60862528,45845
"2170","ENSMODG00000002944","4",371894133,372015565,121432
"2171","ENSMODG00000002945","2",120397905,120485066,87161
"2172","ENSMODG00000002946","2",471138215,471161013,22798
"2173","ENSMODG00000002949","2",10481704,10491435,9731
"2174","ENSMODG00000002951","6",29513860,29591643,77783
"2175","ENSMODG00000002952","6",97882429,97911626,29197
"2176","ENSMODG00000002954","6",215543658,215762634,218976
"2177","ENSMODG00000002955","5",224620230,224635534,15304
"2178","ENSMODG00000002958","1",225856683,226056605,199922
"2179","ENSMODG00000002959","7",74169518,74291268,121750
"2180","ENSMODG00000002960","X",22407824,22408431,607
"2181","ENSMODG00000002961","2",232139911,232169209,29298
"2182","ENSMODG00000002962","1",173870562,173875513,4951
"2183","ENSMODG00000002963","1",226055996,226253954,197958
"2184","ENSMODG00000002966","3",489707605,489734475,26870
"2185","ENSMODG00000002967","3",50904829,50989382,84553
"2186","ENSMODG00000002968","5",225067211,225068140,929
"2187","ENSMODG00000002969","6",215582881,215583582,701
"2188","ENSMODG00000002970","3",112778191,112981767,203576
"2189","ENSMODG00000002972","1",173824248,173862633,38385
"2190","ENSMODG00000002974","2",10494563,10497481,2918
"2191","ENSMODG00000002975","6",215762665,215782903,20238
"2192","ENSMODG00000002976","2",120485094,120530491,45397
"2193","ENSMODG00000002977","1",386976854,387012572,35718
"2194","ENSMODG00000002978","6",29598657,29604293,5636
"2195","ENSMODG00000002980","2",61351528,61375432,23904
"2196","ENSMODG00000002981","5",101853755,101987675,133920
"2197","ENSMODG00000002982","2",120541699,120562481,20782
"2198","ENSMODG00000002983","3",489815639,489952460,136821
"2199","ENSMODG00000002985","6",215882805,215999391,116586
"2200","ENSMODG00000002986","1",629247732,629654582,406850
"2201","ENSMODG00000002987","2",10504685,10511366,6681
"2202","ENSMODG00000002988","1",387002264,387003043,779
"2203","ENSMODG00000002991","X",22043274,22044378,1104
"2204","ENSMODG00000002992","1",173767850,173780895,13045
"2205","ENSMODG00000002993","1",386995364,386996250,886
"2206","ENSMODG00000002994","3",50994579,51065591,71012
"2207","ENSMODG00000002995","5",226000007,226267446,267439
"2208","ENSMODG00000002996","X",21756335,21759347,3012
"2209","ENSMODG00000002997","4",142765990,142920669,154679
"2210","ENSMODG00000002999","6",29669818,29717569,47751
"2211","ENSMODG00000003000","2",232042470,232069056,26586
"2212","ENSMODG00000003001","1",226745851,227027494,281643
"2213","ENSMODG00000003002","2",61375945,61570170,194225
"2214","ENSMODG00000003003","6",29825567,29961236,135669
"2215","ENSMODG00000003005","4",371984661,372000146,15485
"2216","ENSMODG00000003009","6",216042701,216051164,8463
"2217","ENSMODG00000003010","3",489962072,489981030,18958
"2218","ENSMODG00000003012","5",226302137,226526662,224525
"2219","ENSMODG00000003013","6",30669282,30670468,1186
"2220","ENSMODG00000003014","2",232003750,232013259,9509
"2221","ENSMODG00000003015","2",61572088,61605862,33774
"2222","ENSMODG00000003016","4",143001163,143877034,875871
"2223","ENSMODG00000003017","2",10521949,10549933,27984
"2224","ENSMODG00000003019","1",629549060,629550134,1074
"2225","ENSMODG00000003021","3",489996650,490001303,4653
"2226","ENSMODG00000003022","3",497053619,497359786,306167
"2227","ENSMODG00000003023","1",386816288,386972140,155852
"2228","ENSMODG00000003024","5",101711471,101854478,143007
"2229","ENSMODG00000003026","8",81170063,81281271,111208
"2230","ENSMODG00000003027","2",31696424,31697669,1245
"2231","ENSMODG00000003028","6",31307137,31375367,68230
"2232","ENSMODG00000003030","2",231926789,231930262,3473
"2233","ENSMODG00000003031","4",372110073,372161098,51025
"2234","ENSMODG00000003033","1",173724112,173748298,24186
"2235","ENSMODG00000003035","1",629234468,629238550,4082
"2236","ENSMODG00000003037","5",101688690,101710025,21335
"2237","ENSMODG00000003040","2",10641718,10751148,109430
"2238","ENSMODG00000003041","2",231907631,231908172,541
"2239","ENSMODG00000003042","2",120835088,120845709,10621
"2240","ENSMODG00000003043","1",173721773,173722825,1052
"2241","ENSMODG00000003044","8",81100639,81107601,6962
"2242","ENSMODG00000003046","5",101359135,101425564,66429
"2243","ENSMODG00000003047","1",173712491,173713609,1118
"2244","ENSMODG00000003048","3",500714366,500730481,16115
"2245","ENSMODG00000003049","1",628893032,628992850,99818
"2246","ENSMODG00000003050","1",386732138,386751281,19143
"2247","ENSMODG00000003051","3",490015306,490033114,17808
"2248","ENSMODG00000003052","2",61594946,61632520,37574
"2249","ENSMODG00000003053","6",31397110,31472980,75870
"2250","ENSMODG00000003055","2",120980956,121011773,30817
"2251","ENSMODG00000003056","8",81005688,81026212,20524
"2252","ENSMODG00000003057","2",538424607,538430257,5650
"2253","ENSMODG00000003058","1",173700401,173709414,9013
"2254","ENSMODG00000003059","4",372161828,372196215,34387
"2255","ENSMODG00000003060","1",227338988,227399825,60837
"2256","ENSMODG00000003062","5",226596684,226897529,300845
"2257","ENSMODG00000003063","6",97964943,98270260,305317
"2258","ENSMODG00000003065","2",231885277,231897296,12019
"2259","ENSMODG00000003066","3",490110394,490117553,7159
"2260","ENSMODG00000003068","8",81015633,81017408,1775
"2261","ENSMODG00000003069","2",121045064,121073207,28143
"2262","ENSMODG00000003070","1",386302717,386638148,335431
"2263","ENSMODG00000003071","2",61649833,61678158,28325
"2264","ENSMODG00000003072","1",173694407,173703727,9320
"2265","ENSMODG00000003073","1",628758191,628772423,14232
"2266","ENSMODG00000003074","6",216156195,216164917,8722
"2267","ENSMODG00000003075","2",121072678,121103362,30684
"2268","ENSMODG00000003076","2",231875394,231885033,9639
"2269","ENSMODG00000003078","3",62273975,62722873,448898
"2270","ENSMODG00000003080","2",10768345,11008929,240584
"2271","ENSMODG00000003081","2",231869418,231870023,605
"2272","ENSMODG00000003082","2",538473126,538473775,649
"2273","ENSMODG00000003083","2",121180160,121203508,23348
"2274","ENSMODG00000003084","4",144099705,144383533,283828
"2275","ENSMODG00000003085","Un",62789502,62791597,2095
"2276","ENSMODG00000003088","2",539197640,539219294,21654
"2277","ENSMODG00000003089","1",173684192,173693430,9238
"2278","ENSMODG00000003090","6",216328797,216463763,134966
"2279","ENSMODG00000003092","6",98498546,98503908,5362
"2280","ENSMODG00000003093","6",31529752,31648574,118822
"2281","ENSMODG00000003094","3",501021399,501022433,1034
"2282","ENSMODG00000003095","6",216760553,216761249,696
"2283","ENSMODG00000003096","3",496984809,496989570,4761
"2284","ENSMODG00000003098","5",227015108,227064569,49461
"2285","ENSMODG00000003099","3",51460094,51691364,231270
"2286","ENSMODG00000003100","3",500453927,500455681,1754
"2287","ENSMODG00000003102","1",628375122,628399563,24441
"2288","ENSMODG00000003103","2",121281564,121321872,40308
"2289","ENSMODG00000003104","7",75273904,75347143,73239
"2290","ENSMODG00000003105","1",699155324,699164365,9041
"2291","ENSMODG00000003106","4",374805779,374827071,21292
"2292","ENSMODG00000003107","1",386012900,386016949,4049
"2293","ENSMODG00000003108","4",266862414,267611604,749190
"2294","ENSMODG00000003111","3",490116549,490147385,30836
"2295","ENSMODG00000003112","4",144642438,144683352,40914
"2296","ENSMODG00000003113","5",227198110,227248035,49925
"2297","ENSMODG00000003114","7",75348280,75350178,1898
"2298","ENSMODG00000003115","3",63620531,63816984,196453
"2299","ENSMODG00000003116","3",450755444,450779144,23700
"2300","ENSMODG00000003118","1",173643718,173654516,10798
"2301","ENSMODG00000003119","2",538465357,538467977,2620
"2302","ENSMODG00000003120","3",496904744,496973201,68457
"2303","ENSMODG00000003121","1",698987465,698989312,1847
"2304","ENSMODG00000003122","2",231794533,231802037,7504
"2305","ENSMODG00000003124","3",490158297,490176991,18694
"2306","ENSMODG00000003126","2",61710659,61807155,96496
"2307","ENSMODG00000003127","Un",16523801,16542623,18822
"2308","ENSMODG00000003128","7",75617782,75620505,2723
"2309","ENSMODG00000003130","2",231740961,231741872,911
"2310","ENSMODG00000003131","6",98519291,98749088,229797
"2311","ENSMODG00000003133","3",490175655,490178156,2501
"2312","ENSMODG00000003134","2",538527945,538543733,15788
"2313","ENSMODG00000003135","2",537600609,537654723,54114
"2314","ENSMODG00000003136","3",450964018,450972009,7991
"2315","ENSMODG00000003138","7",75674957,75677290,2333
"2316","ENSMODG00000003140","6",216806012,216977679,171667
"2317","ENSMODG00000003141","8",80902887,81005659,102772
"2318","ENSMODG00000003142","6",98762764,98764493,1729
"2319","ENSMODG00000003143","6",31664970,31782065,117095
"2320","ENSMODG00000003144","7",75678266,75711117,32851
"2321","ENSMODG00000003145","2",121338110,121377796,39686
"2322","ENSMODG00000003146","3",490227773,490236538,8765
"2323","ENSMODG00000003147","2",231610308,231624167,13859
"2324","ENSMODG00000003148","1",699040310,699146512,106202
"2325","ENSMODG00000003149","2",537699712,537709118,9406
"2326","ENSMODG00000003150","5",227364049,227455398,91349
"2327","ENSMODG00000003151","6",98806019,98860934,54915
"2328","ENSMODG00000003152","3",490237541,490296496,58955
"2329","ENSMODG00000003153","6",217915741,218229648,313907
"2330","ENSMODG00000003156","2",31926062,31944932,18870
"2331","ENSMODG00000003157","3",490239473,490240665,1192
"2332","ENSMODG00000003159","7",75716389,75846550,130161
"2333","ENSMODG00000003160","1",173617502,173640510,23008
"2334","ENSMODG00000003163","2",259157856,259158962,1106
"2335","ENSMODG00000003164","2",61819596,61870562,50966
"2336","ENSMODG00000003165","1",227434254,227670836,236582
"2337","ENSMODG00000003166","5",227480276,227535907,55631
"2338","ENSMODG00000003167","2",259137430,259139273,1843
"2339","ENSMODG00000003168","3",490212467,490247339,34872
"2340","ENSMODG00000003175","5",227838464,227849456,10992
"2341","ENSMODG00000003176","2",259000738,259002327,1589
"2342","ENSMODG00000003178","3",450813459,450910317,96858
"2343","ENSMODG00000003179","6",31786274,31810606,24332
"2344","ENSMODG00000003181","1",173575145,173577547,2402
"2345","ENSMODG00000003183","1",698999098,699027643,28545
"2346","ENSMODG00000003186","2",121509611,121635846,126235
"2347","ENSMODG00000003187","8",80777191,80835191,58000
"2348","ENSMODG00000003188","3",496462974,496670209,207235
"2349","ENSMODG00000003189","3",490319750,490347754,28004
"2350","ENSMODG00000003191","1",628303501,628372707,69206
"2351","ENSMODG00000003192","7",75750362,75790779,40417
"2352","ENSMODG00000003193","3",64113252,64203977,90725
"2353","ENSMODG00000003195","X",21283717,21524527,240810
"2354","ENSMODG00000003196","2",537773956,537788288,14332
"2355","ENSMODG00000003199","3",450974184,450984890,10706
"2356","ENSMODG00000003201","1",698976722,698983717,6995
"2357","ENSMODG00000003202","6",31819209,31874093,54884
"2358","ENSMODG00000003205","3",490372943,490378323,5380
"2359","ENSMODG00000003207","8",80695111,80718575,23464
"2360","ENSMODG00000003208","3",64233409,64253423,20014
"2361","ENSMODG00000003209","5",227858893,227927509,68616
"2362","ENSMODG00000003210","6",31872349,31891915,19566
"2363","ENSMODG00000003211","2",122622980,122676927,53947
"2364","ENSMODG00000003212","1",628151456,628163531,12075
"2365","ENSMODG00000003213","4",374868909,374902348,33439
"2366","ENSMODG00000003214","3",450986907,450994366,7459
"2367","ENSMODG00000003215","1",698732133,698822080,89947
"2368","ENSMODG00000003216","Un",74999618,75001157,1539
"2369","ENSMODG00000003218","2",538697341,538754445,57104
"2370","ENSMODG00000003219","X",20711069,21178277,467208
"2371","ENSMODG00000003220","2",231353021,231534300,181279
"2372","ENSMODG00000003221","4",270497758,270529712,31954
"2373","ENSMODG00000003224","Un",73837837,73838414,577
"2374","ENSMODG00000003225","2",31876534,31916263,39729
"2375","ENSMODG00000003226","1",627659613,627664566,4953
"2376","ENSMODG00000003228","6",32240282,32256319,16037
"2377","ENSMODG00000003229","2",537800620,537807452,6832
"2378","ENSMODG00000003230","Un",74062558,74070609,8051
"2379","ENSMODG00000003233","4",375051908,375064941,13033
"2380","ENSMODG00000003235","1",627443473,627514173,70700
"2381","ENSMODG00000003237","2",123092057,123136210,44153
"2382","ENSMODG00000003239","6",32268179,32275861,7682
"2383","ENSMODG00000003240","2",185946931,186222836,275905
"2384","ENSMODG00000003241","3",64218378,64231647,13269
"2385","ENSMODG00000003242","4",375081431,375086000,4569
"2386","ENSMODG00000003243","5",100558200,100563842,5642
"2387","ENSMODG00000003244","2",231348214,231350918,2704
"2388","ENSMODG00000003245","1",173566632,173573569,6937
"2389","ENSMODG00000003247","6",32230973,32459906,228933
"2390","ENSMODG00000003248","6",219161919,219313611,151692
"2391","ENSMODG00000003249","4",405566584,405571743,5159
"2392","ENSMODG00000003250","3",64313247,64408128,94881
"2393","ENSMODG00000003251","1",70868901,70926466,57565
"2394","ENSMODG00000003252","3",496434186,496439413,5227
"2395","ENSMODG00000003253","2",61984757,62046079,61322
"2396","ENSMODG00000003254","1",173558198,173558733,535
"2397","ENSMODG00000003255","2",231342009,231347245,5236
"2398","ENSMODG00000003256","1",698691016,698713705,22689
"2399","ENSMODG00000003258","2",31834682,31972277,137595
"2400","ENSMODG00000003260","3",64695802,64719957,24155
"2401","ENSMODG00000003261","6",32358769,32408715,49946
"2402","ENSMODG00000003263","3",451005665,451046563,40898
"2403","ENSMODG00000003264","6",219314420,219454003,139583
"2404","ENSMODG00000003265","4",375093673,375111781,18108
"2405","ENSMODG00000003266","1",173548486,173553210,4724
"2406","ENSMODG00000003267","2",231306172,231317924,11752
"2407","ENSMODG00000003269","2",123152362,123426501,274139
"2408","ENSMODG00000003270","6",32428011,32453904,25893
"2409","ENSMODG00000003273","1",70950152,71071141,120989
"2410","ENSMODG00000003275","1",173546118,173550169,4051
"2411","ENSMODG00000003276","6",219987447,219999055,11608
"2412","ENSMODG00000003277","2",258527557,258528900,1343
"2413","ENSMODG00000003278","2",470298605,470599630,301025
"2414","ENSMODG00000003279","2",185812484,185925338,112854
"2415","ENSMODG00000003280","2",31503853,31545163,41310
"2416","ENSMODG00000003282","1",227671576,227724019,52443
"2417","ENSMODG00000003284","1",698572510,698593616,21106
"2418","ENSMODG00000003285","3",64757663,64948037,190374
"2419","ENSMODG00000003286","2",231208119,231235245,27126
"2420","ENSMODG00000003287","1",698495639,698497744,2105
"2421","ENSMODG00000003288","2",261743317,261748788,5471
"2422","ENSMODG00000003289","3",496406365,496409734,3369
"2423","ENSMODG00000003290","5",228735149,228736558,1409
"2424","ENSMODG00000003291","2",123522677,123548047,25370
"2425","ENSMODG00000003292","1",698480652,698495052,14400
"2426","ENSMODG00000003294","6",220453232,220800531,347299
"2427","ENSMODG00000003295","4",149310451,149450100,139649
"2428","ENSMODG00000003296","1",173537847,173542408,4561
"2429","ENSMODG00000003297","4",270543039,270634343,91304
"2430","ENSMODG00000003299","1",698437388,698442093,4705
"2431","ENSMODG00000003300","2",185797666,185804595,6929
"2432","ENSMODG00000003301","4",375113603,375142371,28768
"2433","ENSMODG00000003302","6",32471006,32728377,257371
"2434","ENSMODG00000003303","2",537813924,537819564,5640
"2435","ENSMODG00000003305","3",65132323,65269762,137439
"2436","ENSMODG00000003306","6",98899291,99204085,304794
"2437","ENSMODG00000003307","2",185238291,185243251,4960
"2438","ENSMODG00000003308","2",32084314,32755816,671502
"2439","ENSMODG00000003309","4",375228993,375262476,33483
"2440","ENSMODG00000003310","1",626909327,626940122,30795
"2441","ENSMODG00000003315","1",626811292,626823251,11959
"2442","ENSMODG00000003316","2",185226762,185237154,10392
"2443","ENSMODG00000003317","6",99223885,99224802,917
"2444","ENSMODG00000003318","2",33480090,33481055,965
"2445","ENSMODG00000003320","4",375338883,375367601,28718
"2446","ENSMODG00000003321","2",33278915,33279949,1034
"2447","ENSMODG00000003323","2",33358941,33361193,2252
"2448","ENSMODG00000003324","3",65296625,65414042,117417
"2449","ENSMODG00000003325","1",698402433,698428352,25919
"2450","ENSMODG00000003327","4",149455915,149533388,77473
"2451","ENSMODG00000003328","3",496264090,496293013,28923
"2452","ENSMODG00000003329","2",124060691,124227281,166590
"2453","ENSMODG00000003330","6",32825293,33066588,241295
"2454","ENSMODG00000003331","2",231200558,231207710,7152
"2455","ENSMODG00000003334","1",227773478,227882330,108852
"2456","ENSMODG00000003335","6",33158372,33175987,17615
"2457","ENSMODG00000003337","1",173522649,173537522,14873
"2458","ENSMODG00000003338","5",100114340,100120117,5777
"2459","ENSMODG00000003339","2",537821324,537828154,6830
"2460","ENSMODG00000003340","1",626764286,626804228,39942
"2461","ENSMODG00000003341","2",33391205,33421607,30402
"2462","ENSMODG00000003344","1",228047537,228240869,193332
"2463","ENSMODG00000003345","Un",76673683,76674915,1232
"2464","ENSMODG00000003346","6",33176089,33315236,139147
"2465","ENSMODG00000003347","2",468825010,468895413,70403
"2466","ENSMODG00000003349","1",698373620,698388512,14892
"2467","ENSMODG00000003351","2",231167666,231198978,31312
"2468","ENSMODG00000003352","2",185192926,185217512,24586
"2469","ENSMODG00000003354","2",33530337,33582749,52412
"2470","ENSMODG00000003356","2",124648452,124741771,93319
"2471","ENSMODG00000003357","3",496101395,496162764,61369
"2472","ENSMODG00000003358","3",65496545,65650060,153515
"2473","ENSMODG00000003359","1",173515823,173528843,13020
"2474","ENSMODG00000003360","2",538855836,538860596,4760
"2475","ENSMODG00000003362","1",727339954,727356362,16408
"2476","ENSMODG00000003363","3",280326474,280341475,15001
"2477","ENSMODG00000003364","1",626565021,626614062,49041
"2478","ENSMODG00000003365","6",33372012,33396001,23989
"2479","ENSMODG00000003366","1",228567409,228824587,257178
"2480","ENSMODG00000003368","1",173502280,173509176,6896
"2481","ENSMODG00000003369","4",375366264,375446359,80095
"2482","ENSMODG00000003370","2",467785483,467822881,37398
"2483","ENSMODG00000003372","2",185125833,185174487,48654
"2484","ENSMODG00000003374","3",65651883,65707353,55470
"2485","ENSMODG00000003375","4",375469869,375474659,4790
"2486","ENSMODG00000003377","2",35018524,35238656,220132
"2487","ENSMODG00000003379","2",185118232,185124389,6157
"2488","ENSMODG00000003380","1",626314618,626496193,181575
"2489","ENSMODG00000003381","3",65818942,65827881,8939
"2490","ENSMODG00000003382","4",375551285,375552142,857
"2491","ENSMODG00000003383","3",496053674,496096472,42798
"2492","ENSMODG00000003384","6",33405430,33418886,13456
"2493","ENSMODG00000003385","Un",76656725,76664486,7761
"2494","ENSMODG00000003386","2",267981732,267983660,1928
"2495","ENSMODG00000003387","6",99255219,99535825,280606
"2496","ENSMODG00000003389","1",71072844,71199345,126501
"2497","ENSMODG00000003390","2",62077428,62078555,1127
"2498","ENSMODG00000003391","4",375522563,375576043,53480
"2499","ENSMODG00000003393","3",66706510,66782413,75903
"2500","ENSMODG00000003396","1",624803772,624955815,152043
"2501","ENSMODG00000003397","1",173493075,173500716,7641
"2502","ENSMODG00000003400","3",66844826,66845522,696
"2503","ENSMODG00000003401","6",99635121,99775904,140783
"2504","ENSMODG00000003402","1",698257800,698300995,43195
"2505","ENSMODG00000003403","2",35256677,35316034,59357
"2506","ENSMODG00000003404","5",98051742,98055392,3650
"2507","ENSMODG00000003405","6",221749901,221839897,89996
"2508","ENSMODG00000003406","2",539038735,539050327,11592
"2509","ENSMODG00000003407","6",99786003,99809221,23218
"2510","ENSMODG00000003411","4",375580193,375658157,77964
"2511","ENSMODG00000003412","3",66987757,67434168,446411
"2512","ENSMODG00000003413","3",496014059,496027842,13783
"2513","ENSMODG00000003415","4",149942049,150000226,58177
"2514","ENSMODG00000003418","2",35326260,35425803,99543
"2515","ENSMODG00000003419","3",496009256,496012581,3325
"2516","ENSMODG00000003421","4",375705054,375733666,28612
"2517","ENSMODG00000003422","4",271177886,271178824,938
"2518","ENSMODG00000003423","2",231059998,231112048,52050
"2519","ENSMODG00000003425","2",539070854,539075165,4311
"2520","ENSMODG00000003429","4",375791861,375801946,10085
"2521","ENSMODG00000003430","6",99898320,99907995,9675
"2522","ENSMODG00000003432","3",495982596,496006817,24221
"2523","ENSMODG00000003433","2",62083588,62149866,66278
"2524","ENSMODG00000003435","3",114015301,114175992,160691
"2525","ENSMODG00000003436","6",222480603,222482503,1900
"2526","ENSMODG00000003437","Un",73735430,73737298,1868
"2527","ENSMODG00000003438","3",114496837,114511856,15019
"2528","ENSMODG00000003439","6",33433054,33455973,22919
"2529","ENSMODG00000003440","1",698179990,698237530,57540
"2530","ENSMODG00000003441","2",467683543,467776115,92572
"2531","ENSMODG00000003442","3",451184598,451185749,1151
"2532","ENSMODG00000003443","2",230729350,231049662,320312
"2533","ENSMODG00000003445","3",114663002,114807838,144836
"2534","ENSMODG00000003446","4",375809221,375819853,10632
"2535","ENSMODG00000003447","4",150224582,150415934,191352
"2536","ENSMODG00000003449","2",62149434,62176057,26623
"2537","ENSMODG00000003450","6",222320172,222338537,18365
"2538","ENSMODG00000003452","2",230850750,230853489,2739
"2539","ENSMODG00000003453","2",467650382,467678787,28405
"2540","ENSMODG00000003454","1",228865924,228867102,1178
"2541","ENSMODG00000003455","3",451259128,451292788,33660
"2542","ENSMODG00000003456","2",539078577,539090231,11654
"2543","ENSMODG00000003458","Un",73000654,73003404,2750
"2544","ENSMODG00000003459","3",115102024,115132043,30019
"2545","ENSMODG00000003461","5",229539508,229591434,51926
"2546","ENSMODG00000003463","1",698056675,698145607,88932
"2547","ENSMODG00000003464","3",67821174,68297672,476498
"2548","ENSMODG00000003465","1",229212502,229370333,157831
"2549","ENSMODG00000003467","1",229058732,229060087,1355
"2550","ENSMODG00000003468","6",222380714,222409227,28513
"2551","ENSMODG00000003469","5",229666099,229751124,85025
"2552","ENSMODG00000003470","3",451508064,451674114,166050
"2553","ENSMODG00000003472","1",173488583,173491865,3282
"2554","ENSMODG00000003473","3",451529062,451530942,1880
"2555","ENSMODG00000003474","1",229075144,229075855,711
"2556","ENSMODG00000003475","3",68416140,68452266,36126
"2557","ENSMODG00000003477","3",115138559,115442227,303668
"2558","ENSMODG00000003479","1",698046490,698056004,9514
"2559","ENSMODG00000003480","6",16287880,16742983,455103
"2560","ENSMODG00000003481","3",495916758,495975721,58963
"2561","ENSMODG00000003482","2",539372242,539378637,6395
"2562","ENSMODG00000003483","3",451687967,451707626,19659
"2563","ENSMODG00000003485","5",229770932,229832240,61308
"2564","ENSMODG00000003486","3",460140509,460205999,65490
"2565","ENSMODG00000003487","1",71199190,71220707,21517
"2566","ENSMODG00000003488","1",173470304,173471763,1459
"2567","ENSMODG00000003489","3",451747725,451753635,5910
"2568","ENSMODG00000003490","3",495793319,495818146,24827
"2569","ENSMODG00000003492","4",375824204,375841816,17612
"2570","ENSMODG00000003493","1",698017735,698038379,20644
"2571","ENSMODG00000003495","6",15525643,15526746,1103
"2572","ENSMODG00000003496","1",697993466,697996439,2973
"2573","ENSMODG00000003497","2",467517196,467542137,24941
"2574","ENSMODG00000003499","3",451759978,451763543,3565
"2575","ENSMODG00000003500","1",229849833,229997348,147515
"2576","ENSMODG00000003502","5",229850880,230065542,214662
"2577","ENSMODG00000003503","1",230580692,230581545,853
"2578","ENSMODG00000003504","1",697976001,697988879,12878
"2579","ENSMODG00000003505","1",71225327,71280331,55004
"2580","ENSMODG00000003506","3",68626256,69242668,616412
"2581","ENSMODG00000003507","3",495881095,495915737,34642
"2582","ENSMODG00000003508","5",230161798,230234457,72659
