"","ensembl_gene_id","chromosome_name","start_position","end_position","length"
"5075","Ocbimv22023964m.g","KQ419508",512789,605814,93025
"5076","Ocbimv22012711m.g","KQ417929",67842,89882,22040
"5077","Ocbimv22020854m.g","KQ418970",2394653,2401644,6991
"5078","Ocbimv22022768m.g","KQ419290",74071,75574,1503
"5079","Ocbimv22001265m.g","KQ424244",361120,386539,25419
"5080","Ocbimv22026272m.g","KQ420022",517862,544900,27038
"5081","Ocbimv22035649m.g","KQ422492",39406,51618,12212
"5082","Ocbimv22009599m.g","KQ427045",168275,168508,233
"5083","Ocbimv22001415m.g","KQ424302",206666,233471,26805
"5084","Ocbimv22001084m.g","KQ416908",407194,423941,16747
"5085","Ocbimv22000978m.g","KQ424142",101766,104958,3192
"5086","Ocbimv22015438m.g","KQ418246",94782,100442,5660
"5087","Ocbimv22035284m.g","KQ422349",172347,174174,1827
"5088","Ocbimv22028607m.g","KQ416263",789773,790663,890
"5089","Ocbimv22006317m.g","KQ425873",330884,424746,93862
"5090","Ocbimv22023144m.g","LGKD01685930",141,1144,1003
"5091","Ocbimv22020010m.g","KQ418841",47928,86252,38324
"5092","Ocbimv22011749m.g","KQ417828",135131,151202,16071
"5093","Ocbimv22027022m.g","KQ420163",154262,201757,47495
"5094","Ocbimv22023818m.g","KQ419481",5355,6714,1359
"5095","Ocbimv22003693m.g","KQ425067",40568,53995,13427
"5096","Ocbimv22008101m.g","KQ426567",111118,111313,195
"5097","Ocbimv22034050m.g","KQ416508",567195,577602,10407
"5098","Ocbimv22024600m.g","KQ419601",1209146,1209686,540
"5099","Ocbimv22008455m.g","KQ415854",323623,335742,12119
"5100","Ocbimv22026899m.g","KQ420138",615721,637609,21888
"5101","Ocbimv22019578m.g","KQ418789",70120,85349,15229
"5102","Ocbimv22019064m.g","LGKD01647646",25,615,590
"5103","Ocbimv22030161m.g","KQ416336",7,503,496
"5104","Ocbimv22000698m.g","KQ416877",99718,99918,200
"5105","Ocbimv22013886m.g","KQ418070",11072,14140,3068
"5106","Ocbimv22009601m.g","KQ427052",14350,29153,14803
"5107","Ocbimv22002593m.g","KQ417020",132387,138227,5840
"5108","Ocbimv22022187m.g","KQ419180",915023,916225,1202
"5109","Ocbimv22032440m.g","KQ421542",24018,24527,509
"5110","Ocbimv22033800m.g","KQ421873",235388,236086,698
"5111","Ocbimv22011310m.g","KQ417780",131987,140129,8142
"5112","Ocbimv22020261m.g","KQ431563",52082,111553,59471
"5113","Ocbimv22028896m.g","KQ416274",629401,638948,9547
"5114","Ocbimv22035673m.g","KQ422501",1875,195336,193461
"5115","Ocbimv22017870m.g","KQ418552",555721,562344,6623
"5116","Ocbimv22012623m.g","KQ417921",1091726,1091983,257
"5117","Ocbimv22033526m.g","KQ421824",238088,239746,1658
"5118","Ocbimv22026537m.g","KQ420065",264827,294207,29380
"5119","Ocbimv22015789m.g","KQ418293",216411,234373,17962
"5120","Ocbimv22008184m.g","KQ417482",38630,79671,41041
"5121","Ocbimv22021886m.g","LGKD01671976",236,463,227
"5122","Ocbimv22017628m.g","KQ418516",55954,78011,22057
"5123","Ocbimv22030588m.g","KQ421031",264301,278571,14270
"5124","Ocbimv22027911m.g","KQ420397",112204,113286,1082
"5125","Ocbimv22015235m.g","KQ415940",620229,621382,1153
"5126","Ocbimv22003094m.g","KQ424880",77105,77293,188
"5127","Ocbimv22038056m.g","KQ423210",41751,58320,16569
"5128","Ocbimv22028556m.g","KQ416260",1717460,1717684,224
"5129","Ocbimv22005140m.g","KQ415813",1621935,1622186,251
"5130","Ocbimv22022493m.g","KQ419232",245489,350993,105504
"5131","Ocbimv22013892m.g","KQ428707",27397,30113,2716
"5132","Ocbimv22036231m.g","KQ416626",704264,705247,983
"5133","Ocbimv22031929m.g","KQ416413",1368213,1372831,4618
"5134","Ocbimv22026440m.g","KQ420052",54177,60609,6432
"5135","Ocbimv22000661m.g","KQ424045",3330,4316,986
"5136","Ocbimv22002232m.g","KQ416996",392385,393063,678
"5137","Ocbimv22020250m.g","KQ431557",419,16100,15681
"5138","Ocbimv22000685m.g","KQ424055",389730,483269,93539
"5139","Ocbimv22023245m.g","LGKD01686935",84,236,152
"5140","Ocbimv22017235m.g","KQ418469",566682,568553,1871
"5141","Ocbimv22027032m.g","KQ420166",556856,558346,1490
"5142","Ocbimv22037070m.g","KQ416671",157184,164138,6954
"5143","Ocbimv22015489m.g","KQ429393",8634,10056,1422
"5144","Ocbimv22012713m.g","KQ417929",148002,161754,13752
"5145","Ocbimv22018552m.g","KQ430743",11434,11634,200
"5146","Ocbimv22014517m.g","KQ415932",754940,776761,21821
"5147","Ocbimv22015062m.g","KQ418194",1092289,1093008,719
"5148","Ocbimv22006873m.g","KQ426130",32343,69078,36735
"5149","Ocbimv22013982m.g","KQ428717",47755,73435,25680
"5150","Ocbimv22007814m.g","KQ426461",242602,242802,200
"5151","Ocbimv22035836m.g","KQ422573",142843,143334,491
"5152","Ocbimv22016360m.g","KQ429828",4774,6145,1371
"5153","Ocbimv22034362m.g","KQ422020",12778,20842,8064
"5154","Ocbimv22010414m.g","KQ427377",14,1479,1465
"5155","Ocbimv22020472m.g","KQ418919",38098,42176,4078
"5156","Ocbimv22014166m.g","KQ418096",508650,508943,293
"5157","Ocbimv22029409m.g","KQ420742",167207,170121,2914
"5158","Ocbimv22006864m.g","KQ417358",803797,849679,45882
"5159","Ocbimv22026433m.g","KQ420048",102797,106692,3895
"5160","Ocbimv22036124m.g","KQ422647",168796,169191,395
"5161","Ocbimv22002180m.g","KQ424568",45866,74788,28922
"5162","Ocbimv22026336m.g","KQ420029",211621,213604,1983
"5163","Ocbimv22011243m.g","KQ417769",1709,32017,30308
"5164","Ocbimv22025253m.g","KQ419748",307639,308445,806
"5165","Ocbimv22013376m.g","KQ418018",660895,661095,200
"5166","Ocbimv22036943m.g","KQ416666",998754,1000563,1809
"5167","Ocbimv22010878m.g","KQ417722",28513,41183,12670
"5168","Ocbimv22032678m.g","KQ416444",158445,164740,6295
"5169","Ocbimv22003663m.g","KQ417100",31505,31657,152
"5170","Ocbimv22011592m.g","KQ417807",168608,173678,5070
"5171","Ocbimv22007634m.g","KQ415845",225920,227944,2024
"5172","Ocbimv22014190m.g","KQ418098",733195,734996,1801
"5173","Ocbimv22022550m.g","KQ432841",733,1897,1164
"5174","Ocbimv22012208m.g","KQ417890",23162,25638,2476
"5175","Ocbimv22006972m.g","KQ417369",69218,69496,278
"5176","Ocbimv22009181m.g","KQ426911",131941,142622,10681
"5177","Ocbimv22009442m.g","KQ426997",29241,32270,3029
"5178","Ocbimv22017793m.g","KQ418545",489905,491596,1691
"5179","Ocbimv22025744m.g","KQ415694",283946,285310,1364
"5180","Ocbimv22008375m.g","KQ417498",940297,940500,203
"5181","Ocbimv22024550m.g","KQ419593",107270,111036,3766
"5182","Ocbimv22022224m.g","KQ432632",19372,19897,525
"5183","Ocbimv22038155m.g","KQ415763",282533,282922,389
"5184","Ocbimv22005401m.g","KQ417249",2161137,2161352,215
"5185","Ocbimv22026539m.g","KQ420065",348569,431139,82570
"5186","Ocbimv22020059m.g","KQ418847",230364,232041,1677
"5187","Ocbimv22035441m.g","KQ422383",1,709,708
"5188","Ocbimv22031578m.g","KQ416401",40384,40792,408
"5189","Ocbimv22002520m.g","KQ417012",295352,374949,79597
"5190","Ocbimv22007991m.g","KQ417469",20612,21626,1014
"5191","Ocbimv22022830m.g","KQ419305",344519,344731,212
"5192","Ocbimv22007423m.g","KQ426339",11902,37932,26030
"5193","Ocbimv22013622m.g","KQ418039",754096,756953,2857
"5194","Ocbimv22008824m.g","KQ426776",1589,24067,22478
"5195","Ocbimv22008062m.g","KQ426556",257145,262293,5148
"5196","Ocbimv22003725m.g","KQ425076",170984,200095,29111
"5197","Ocbimv22027574m.g","KQ420308",37933,59408,21475
"5198","Ocbimv22023959m.g","KQ419507",218926,312449,93523
"5199","Ocbimv22019251m.g","KQ431068",198380,199731,1351
"5200","Ocbimv22029061m.g","KQ420639",530328,532793,2465
"5201","Ocbimv22019444m.g","KQ418767",361439,379165,17726
"5202","Ocbimv22022185m.g","KQ419180",860228,870188,9960
"5203","Ocbimv22022991m.g","KQ419334",288923,289216,293
"5204","Ocbimv22015940m.g","KQ418303",1405788,1406573,785
"5205","Ocbimv22002479m.g","KQ417010",678692,679911,1219
"5206","Ocbimv22002325m.g","KQ424629",109864,122582,12718
"5207","Ocbimv22025078m.g","KQ416137",286087,317249,31162
"5208","Ocbimv22011274m.g","KQ417772",116556,117209,653
"5209","Ocbimv22028990m.g","KQ416279",35,1777,1742
"5210","Ocbimv22016200m.g","KQ418327",1341,5174,3833
"5211","Ocbimv22005483m.g","KQ417255",205061,205848,787
"5212","Ocbimv22028099m.g","KQ416249",42619,80875,38256
"5213","Ocbimv22021399m.g","KQ432116",61285,68051,6766
"5214","Ocbimv22003087m.g","KQ424877",492939,500420,7481
"5215","Ocbimv22034709m.g","LGKD01430518",58,399,341
"5216","Ocbimv22028011m.g","KQ416243",1356835,1357911,1076
"5217","Ocbimv22013713m.g","KQ418052",73862,74380,518
"5218","Ocbimv22031095m.g","KQ421160",14006,17928,3922
"5219","Ocbimv22039212m.g","KQ423576",388121,391939,3818
"5220","Ocbimv22035644m.g","KQ422489",93173,99340,6167
"5221","Ocbimv22005202m.g","KQ417232",383291,395606,12315
"5222","Ocbimv22029423m.g","KQ420747",445476,445811,335
"5223","Ocbimv22020395m.g","KQ418904",423441,423950,509
"5224","Ocbimv22037900m.g","KQ423154",60135,106705,46570
"5225","Ocbimv22016967m.g","KQ418431",77,54762,54685
"5226","Ocbimv22033125m.g","KQ421731",362169,362719,550
"5227","Ocbimv22009952m.g","KQ427178",17587,30116,12529
"5228","Ocbimv22001467m.g","KQ424308",37018,37333,315
"5229","Ocbimv22000242m.g","KQ423905",32098,46349,14251
"5230","Ocbimv22025033m.g","KQ416136",469658,499175,29517
"5231","Ocbimv22039159m.g","KQ423555",383103,458608,75505
"5232","Ocbimv22023214m.g","KQ419373",5477,87110,81633
"5233","Ocbimv22036722m.g","KQ416655",99080,114813,15733
"5234","Ocbimv22002300m.g","KQ424627",42063,55682,13619
"5235","Ocbimv22024472m.g","KQ419584",110535,116732,6197
"5236","Ocbimv22020914m.g","KQ418974",1221567,1223511,1944
"5237","Ocbimv22005596m.g","KQ425667",40291,40690,399
"5238","Ocbimv22000796m.g","KQ424071",12324,79343,67019
"5239","Ocbimv22022644m.g","KQ419277",37659,60742,23083
"5240","Ocbimv22033163m.g","KQ421737",552769,570336,17567
"5241","Ocbimv22011624m.g","KQ427818",48789,102739,53950
"5242","Ocbimv22009371m.g","KQ426978",56820,57035,215
"5243","Ocbimv22010087m.g","KQ417641",279036,281330,2294
"5244","Ocbimv22022839m.g","LGKD01683122",167,592,425
"5245","Ocbimv22005052m.g","KQ425507",107579,136311,28732
"5246","Ocbimv22026039m.g","KQ419966",4420,18830,14410
"5247","Ocbimv22009302m.g","KQ417581",149638,151087,1449
"5248","Ocbimv22027326m.g","KQ420260",572296,572538,242
"5249","Ocbimv22004989m.g","KQ417220",56304,106452,50148
"5250","Ocbimv22006722m.g","KQ415834",207202,238743,31541
"5251","Ocbimv22024957m.g","KQ419666",243273,261528,18255
"5252","Ocbimv22016486m.g","KQ418360",137940,148393,10453
"5253","Ocbimv22027733m.g","KQ420350",170711,189632,18921
"5254","Ocbimv22002860m.g","LGKD01516095",35,1240,1205
"5255","Ocbimv22021059m.g","KQ431974",85891,107313,21422
"5256","Ocbimv22002544m.g","KQ424680",100587,150802,50215
"5257","Ocbimv22016119m.g","KQ418320",466830,473259,6429
"5258","Ocbimv22025211m.g","KQ419735",5107,39172,34065
"5259","Ocbimv22028558m.g","KQ420521",5072,5899,827
"5260","Ocbimv22037332m.g","KQ423002",48243,48948,705
"5261","Ocbimv22015653m.g","KQ418272",122698,123372,674
"5262","Ocbimv22021955m.g","KQ419138",89799,90717,918
"5263","Ocbimv22003315m.g","KQ424969",984,1280,296
"5264","Ocbimv22025415m.g","KQ419794",109546,110566,1020
"5265","Ocbimv22017388m.g","KQ430272",376462,389809,13347
"5266","Ocbimv22018555m.g","KQ418635",34417,34767,350
"5267","Ocbimv22013575m.g","KQ418038",270495,276897,6402
"5268","Ocbimv22017768m.g","KQ418543",442760,445948,3188
"5269","Ocbimv22035911m.g","KQ422600",32774,35434,2660
"5270","Ocbimv22032713m.g","KQ421639",113233,114324,1091
"5271","Ocbimv22017529m.g","KQ430338",8,460,452
"5272","Ocbimv22001898m.g","KQ424463",21923,27612,5689
"5273","Ocbimv22019207m.g","KQ418734",49469,56784,7315
"5274","Ocbimv22017170m.g","KQ418459",316537,333361,16824
"5275","Ocbimv22030604m.g","KQ416359",23167,82974,59807
"5276","Ocbimv22013298m.g","KQ418007",711131,793717,82586
"5277","Ocbimv22019173m.g","LGKD01648941",66,185,119
"5278","Ocbimv22031558m.g","KQ421275",6981,7394,413
"5279","Ocbimv22017358m.g","KQ418484",67213,69290,2077
"5280","Ocbimv22006875m.g","KQ426130",155902,156881,979
"5281","Ocbimv22029939m.g","KQ416325",80772,81362,590
"5282","Ocbimv22027134m.g","KQ420198",29352,143002,113650
"5283","Ocbimv22028550m.g","KQ416260",713893,714426,533
"5284","Ocbimv22017530m.g","KQ430340",12106,19620,7514
"5285","Ocbimv22031879m.g","KQ421370",117984,168503,50519
"5286","Ocbimv22029623m.g","KQ420787",658712,670451,11739
"5287","Ocbimv22009054m.g","KQ415859",797344,797667,323
"5288","Ocbimv22032957m.g","KQ421695",1353,9627,8274
"5289","Ocbimv22024976m.g","KQ419670",278500,280487,1987
"5290","Ocbimv22032209m.g","KQ416425",426859,437580,10721
"5291","Ocbimv22011636m.g","KQ427828",13798,34740,20942
"5292","Ocbimv22036701m.g","KQ422841",36601,37773,1172
"5293","Ocbimv22002298m.g","KQ424627",2316,38086,35770
"5294","Ocbimv22037790m.g","LGKD01463998",180,593,413
"5295","Ocbimv22011873m.g","KQ417844",420911,421063,152
"5296","Ocbimv22025825m.g","KQ419909",346636,348448,1812
"5297","Ocbimv22004906m.g","KQ417213",533784,565484,31700
"5298","Ocbimv22010459m.g","KQ417678",425618,434151,8533
"5299","Ocbimv22024744m.g","KQ419623",36434,37110,676
"5300","Ocbimv22036313m.g","KQ422711",522992,709205,186213
"5301","Ocbimv22020555m.g","KQ431722",7055,47961,40906
"5302","Ocbimv22019510m.g","KQ431173",12772,14303,1531
"5303","Ocbimv22029658m.g","KQ416315",331252,331763,511
"5304","Ocbimv22007880m.g","KQ426479",1322,1675,353
"5305","Ocbimv22004362m.g","KQ425275",22668,22898,230
"5306","Ocbimv22022628m.g","KQ432932",253162,259569,6407
"5307","Ocbimv22034053m.g","KQ416508",593676,595090,1414
"5308","Ocbimv22005024m.g","KQ417224",251801,261158,9357
"5309","Ocbimv22035302m.g","KQ422351",284248,286223,1975
"5310","Ocbimv22028987m.g","KQ420622",89611,89898,287
"5311","Ocbimv22036584m.g","KQ422794",212963,239908,26945
"5312","Ocbimv22006036m.g","KQ417290",38652,41565,2913
"5313","Ocbimv22006118m.g","KQ417299",57352,57564,212
"5314","Ocbimv22033073m.g","KQ421721",957476,971546,14070
"5315","Ocbimv22008301m.g","KQ417496",244699,245160,461
"5316","Ocbimv22037873m.g","KQ423141",123226,135141,11915
"5317","Ocbimv22011590m.g","KQ417807",140645,147547,6902
"5318","Ocbimv22026738m.g","KQ416198",342091,344916,2825
"5319","Ocbimv22005194m.g","KQ425540",135641,136027,386
"5320","Ocbimv22009719m.g","KQ427096",216544,227964,11420
"5321","Ocbimv22031678m.g","KQ421308",400587,428755,28168
"5322","Ocbimv22038227m.g","KQ416731",706028,708173,2145
"5323","Ocbimv22034502m.g","KQ422062",404594,407134,2540
"5324","Ocbimv22015804m.g","KQ418294",48790,50826,2036
"5325","Ocbimv22017567m.g","KQ418506",454819,455066,247
"5326","Ocbimv22006957m.g","KQ417367",222712,222999,287
"5327","Ocbimv22024221m.g","KQ419550",236204,237415,1211
"5328","Ocbimv22027099m.g","KQ420181",698082,698312,230
"5329","Ocbimv22037667m.g","KQ416705",2171372,2171656,284
"5330","Ocbimv22015107m.g","KQ429157",213305,333649,120344
"5331","Ocbimv22009123m.g","KQ426892",35715,44715,9000
"5332","Ocbimv22012783m.g","KQ428240",58785,62490,3705
"5333","Ocbimv22038645m.g","KQ423430",715530,715832,302
"5334","Ocbimv22011232m.g","KQ427681",17279,17697,418
"5335","Ocbimv22005203m.g","KQ417232",779374,790155,10781
"5336","Ocbimv22015187m.g","KQ418204",22257,22779,522
"5337","Ocbimv22030401m.g","KQ420971",65510,66268,758
"5338","Ocbimv22024664m.g","KQ419607",710817,724142,13325
"5339","Ocbimv22010111m.g","KQ427263",74781,111108,36327
"5340","Ocbimv22035223m.g","KQ416578",733454,733848,394
"5341","Ocbimv22015500m.g","KQ418263",728400,729053,653
"5342","Ocbimv22030827m.g","KQ421100",48318,53091,4773
"5343","Ocbimv22028431m.g","KQ420486",35379,42824,7445
"5344","Ocbimv22035027m.g","KQ416568",1071823,1072419,596
"5345","Ocbimv22016525m.g","KQ418364",386438,404714,18276
"5346","Ocbimv22017702m.g","KQ430419",159175,159390,215
"5347","Ocbimv22003930m.g","LGKD01526019",44,226,182
"5348","Ocbimv22037537m.g","KQ423058",389770,454266,64496
"5349","Ocbimv22006428m.g","KQ425920",10181,12309,2128
"5350","Ocbimv22002819m.g","KQ424789",37809,94040,56231
"5351","Ocbimv22017381m.g","KQ430272",87444,87962,518
"5352","Ocbimv22037293m.g","KQ422996",196872,197742,870
"5353","Ocbimv22037042m.g","KQ422909",674322,674510,188
"5354","Ocbimv22029140m.g","KQ420662",877433,904752,27319
"5355","Ocbimv22033487m.g","KQ421821",187031,187591,560
"5356","Ocbimv22008376m.g","KQ417498",974217,974459,242
"5357","Ocbimv22015266m.g","KQ418216",662096,684192,22096
"5358","Ocbimv22012510m.g","KQ417917",362938,365213,2275
"5359","Ocbimv22014370m.g","KQ428888",3844,9341,5497
"5360","Ocbimv22014282m.g","KQ415926",138559,184432,45873
"5361","Ocbimv22032251m.g","KQ421502",283800,334824,51024
"5362","Ocbimv22015026m.g","KQ418194",426714,439497,12783
"5363","Ocbimv22028711m.g","KQ420563",49,1113,1064
"5364","Ocbimv22015492m.g","KQ418263",115824,116045,221
"5365","Ocbimv22033716m.g","KQ416493",338953,339204,251
"5366","Ocbimv22023801m.g","KQ419478",397696,397869,173
"5367","Ocbimv22007773m.g","KQ426456",124541,124831,290
"5368","Ocbimv22037524m.g","KQ423057",171235,172118,883
"5369","Ocbimv22008399m.g","KQ426629",147900,148742,842
"5370","Ocbimv22019096m.g","KQ430963",236175,236608,433
"5371","Ocbimv22032490m.g","KQ416434",181423,187402,5979
"5372","Ocbimv22026606m.g","KQ420078",537906,539340,1434
"5373","Ocbimv22030637m.g","KQ421039",389348,392269,2921
"5374","Ocbimv22004200m.g","KQ425223",54644,55009,365
"5375","Ocbimv22005965m.g","KQ425764",58913,61668,2755
"5376","Ocbimv22037531m.g","KQ423058",80555,126216,45661
"5377","Ocbimv22011326m.g","KQ417780",728118,730715,2597
"5378","Ocbimv22010239m.g","KQ427326",27153,27374,221
"5379","Ocbimv22009072m.g","KQ426859",5846,16913,11067
"5380","Ocbimv22013026m.g","KQ417975",1019834,1020830,996
"5381","Ocbimv22031122m.g","KQ421170",667795,669359,1564
"5382","Ocbimv22014261m.g","KQ428825",929,62305,61376
"5383","Ocbimv22010325m.g","KQ427354",150761,157016,6255
"5384","Ocbimv22038891m.g","KQ416771",355620,359414,3794
"5385","Ocbimv22005746m.g","KQ425733",31599,139235,107636
"5386","Ocbimv22023896m.g","KQ433690",2915,25038,22123
"5387","Ocbimv22038318m.g","KQ423280",85123,86050,927
"5388","Ocbimv22030120m.g","KQ420901",62923,64067,1144
"5389","Ocbimv22033050m.g","KQ421721",479434,482411,2977
"5390","Ocbimv22025169m.g","KQ416141",575424,585119,9695
"5391","Ocbimv22016101m.g","KQ429708",214901,216775,1874
"5392","Ocbimv22029173m.g","KQ420672",445470,457743,12273
"5393","Ocbimv22033588m.g","KQ421839",334440,337781,3341
"5394","Ocbimv22003963m.g","KQ425160",505427,551172,45745
"5395","Ocbimv22002210m.g","KQ416995",263438,269203,5765
"5396","Ocbimv22024611m.g","KQ416126",82404,82622,218
"5397","Ocbimv22028893m.g","KQ416274",494748,497844,3096
"5398","Ocbimv22034375m.g","KQ422021",211554,254251,42697
"5399","Ocbimv22011046m.g","KQ417740",222566,262288,39722
"5400","Ocbimv22036078m.g","KQ416616",1063089,1099157,36068
"5401","Ocbimv22016337m.g","KQ429822",7407,26969,19562
"5402","Ocbimv22024226m.g","KQ419550",318593,319758,1165
"5403","Ocbimv22019735m.g","LGKD01653340",13,285,272
"5404","Ocbimv22024651m.g","KQ419607",109733,109951,218
"5405","Ocbimv22008631m.g","KQ426714",115543,119342,3799
"5406","Ocbimv22038199m.g","KQ416731",188885,189280,395
"5407","Ocbimv22037047m.g","KQ422909",1093724,1093936,212
"5408","Ocbimv22027891m.g","KQ420390",11156,11512,356
"5409","Ocbimv22033029m.g","KQ421720",238712,303582,64870
"5410","Ocbimv22035928m.g","KQ416610",83938,108358,24420
"5411","Ocbimv22019046m.g","KQ418711",1197745,1218516,20771
"5412","Ocbimv22007887m.g","KQ417458",264206,264616,410
"5413","Ocbimv22022956m.g","KQ416079",663,5541,4878
"5414","Ocbimv22034659m.g","KQ416544",267192,296728,29536
"5415","Ocbimv22028305m.g","KQ420464",865407,866070,663
"5416","Ocbimv22030267m.g","KQ416339",308968,309735,767
"5417","Ocbimv22036875m.g","KQ422887",187238,187417,179
"5418","Ocbimv22019083m.g","KQ418715",696483,697414,931
"5419","Ocbimv22031584m.g","KQ416401",282316,285303,2987
"5420","Ocbimv22036520m.g","KQ422783",118595,122427,3832
"5421","Ocbimv22020712m.g","KQ416032",467394,467662,268
"5422","Ocbimv22037019m.g","KQ422909",107106,114126,7020
"5423","Ocbimv22007382m.g","KQ426315",18437,38139,19702
"5424","Ocbimv22004292m.g","KQ417146",123278,141532,18254
"5425","Ocbimv22029052m.g","KQ420635",21679,23017,1338
"5426","Ocbimv22011721m.g","KQ417826",34046,35210,1164
"5427","Ocbimv22000040m.g","KQ423834",45279,56202,10923
"5428","Ocbimv22006055m.g","KQ417293",123292,161317,38025
"5429","Ocbimv22014428m.g","KQ418133",363797,364123,326
"5430","Ocbimv22032196m.g","KQ421476",260734,260958,224
"5431","Ocbimv22033785m.g","KQ421871",370633,371304,671
"5432","Ocbimv22020682m.g","KQ418952",28584,28820,236
"5433","Ocbimv22014080m.g","KQ415924",11489,11734,245
"5434","Ocbimv22031802m.g","KQ421353",32760,46614,13854
"5435","Ocbimv22000670m.g","KQ424048",279,74387,74108
"5436","Ocbimv22036298m.g","KQ416631",142578,150088,7510
"5437","Ocbimv22029814m.g","KQ420828",730333,743932,13599
"5438","Ocbimv22025020m.g","KQ416136",182818,183072,254
"5439","Ocbimv22039350m.g","KQ423630",4669,8051,3382
"5440","Ocbimv22024764m.g","KQ419623",178792,180233,1441
"5441","Ocbimv22016538m.g","KQ418365",747171,747993,822
"5442","Ocbimv22026689m.g","KQ416197",30922,84158,53236
"5443","Ocbimv22022544m.g","KQ419245",9722,10072,350
"5444","Ocbimv22009574m.g","KQ427028",447673,449559,1886
"5445","Ocbimv22015643m.g","KQ418271",275419,284457,9038
"5446","Ocbimv22022641m.g","KQ419277",15689,26556,10867
"5447","Ocbimv22029442m.g","KQ416306",1632165,1633194,1029
"5448","Ocbimv22006774m.g","KQ426101",145170,145322,152
"5449","Ocbimv22016249m.g","KQ429777",35511,35666,155
"5450","Ocbimv22022459m.g","KQ419220",474046,474405,359
"5451","Ocbimv22003535m.g","KQ417090",609660,609911,251
"5452","Ocbimv22033279m.g","KQ421759",620703,621065,362
"5453","Ocbimv22024253m.g","KQ416118",66371,66565,194
"5454","Ocbimv22023647m.g","KQ433538",76536,78223,1687
"5455","Ocbimv22005478m.g","KQ425611",688231,721385,33154
"5456","Ocbimv22021841m.g","KQ415687",1091808,1111815,20007
"5457","Ocbimv22016107m.g","KQ429708",312188,351087,38899
"5458","Ocbimv22039383m.g","KQ423638",4015,64182,60167
"5459","Ocbimv22039455m.g","KQ423671",142827,144466,1639
"5460","Ocbimv22016150m.g","KQ418322",541190,621778,80588
"5461","Ocbimv22037740m.g","KQ416708",362825,388434,25609
"5462","Ocbimv22034396m.g","KQ422028",179741,197188,17447
"5463","Ocbimv22038784m.g","KQ423464",129943,130254,311
"5464","Ocbimv22034465m.g","KQ422050",728105,728422,317
"5465","Ocbimv22010023m.g","LGKD01575814",128,361,233
"5466","Ocbimv22030987m.g","KQ416380",114999,128700,13701
"5467","Ocbimv22006392m.g","KQ417318",179625,208135,28510
"5468","Ocbimv22001413m.g","KQ424302",142009,160037,18028
"5469","Ocbimv22035521m.g","KQ422418",1768,12919,11151
"5470","Ocbimv22004705m.g","KQ425422",44792,45112,320
"5471","Ocbimv22009390m.g","KQ426987",119676,120000,324
"5472","Ocbimv22015937m.g","KQ418303",1257614,1259310,1696
"5473","Ocbimv22013626m.g","KQ418039",790658,832285,41627
"5474","Ocbimv22024788m.g","KQ419631",144375,148255,3880
"5475","Ocbimv22002838m.g","KQ424798",1839,2135,296
"5476","Ocbimv22018393m.g","KQ430678",63465,104064,40599
"5477","Ocbimv22033629m.g","KQ421853",53335,55049,1714
"5478","Ocbimv22011307m.g","KQ417780",2016,12003,9987
"5479","Ocbimv22032734m.g","KQ416449",290528,290782,254
"5480","Ocbimv22000659m.g","KQ424043",1995,3014,1019
"5481","Ocbimv22001441m.g","KQ416933",299695,300233,538
"5482","Ocbimv22005255m.g","KQ417236",39670,40749,1079
"5483","Ocbimv22024367m.g","KQ419574",858787,872331,13544
"5484","Ocbimv22004652m.g","KQ425409",33965,34504,539
"5485","Ocbimv22032676m.g","KQ416444",126608,146129,19521
"5486","Ocbimv22006409m.g","KQ425905",55707,56229,522
"5487","Ocbimv22017250m.g","KQ418469",822838,823238,400
"5488","Ocbimv22003879m.g","KQ425134",23274,94895,71621
"5489","Ocbimv22034858m.g","KQ416560",33559,34666,1107
"5490","Ocbimv22013996m.g","KQ428719",45103,51539,6436
"5491","Ocbimv22002478m.g","KQ417010",671702,677067,5365
"5492","Ocbimv22024267m.g","KQ433917",9685,27127,17442
"5493","Ocbimv22034169m.g","KQ416518",282641,282865,224
"5494","Ocbimv22022718m.g","KQ419287",60545,63229,2684
"5495","Ocbimv22009698m.g","KQ427088",18861,45129,26268
"5496","Ocbimv22016418m.g","KQ418350",292902,317654,24752
"5497","Ocbimv22020771m.g","KQ431852",38906,39747,841
"5498","Ocbimv22021367m.g","KQ432093",4626,27534,22908
"5499","Ocbimv22035300m.g","KQ422351",210876,217314,6438
"5500","Ocbimv22027990m.g","KQ420415",223343,223747,404
"5501","Ocbimv22028229m.g","KQ420450",189850,190227,377
"5502","Ocbimv22027811m.g","KQ416233",1143407,1176508,33101
"5503","Ocbimv22035382m.g","KQ422366",65773,66693,920
"5504","Ocbimv22007198m.g","KQ426235",61388,62078,690
"5505","Ocbimv22033750m.g","KQ421864",199699,202651,2952
"5506","Ocbimv22022204m.g","KQ419184",316403,317156,753
"5507","Ocbimv22012078m.g","KQ428013",9009,58229,49220
"5508","Ocbimv22025480m.g","KQ419817",129114,129569,455
"5509","Ocbimv22019152m.g","KQ418723",273216,284408,11192
"5510","Ocbimv22026020m.g","KQ419957",268326,269127,801
"5511","Ocbimv22015972m.g","KQ415949",137791,148279,10488
"5512","Ocbimv22037969m.g","KQ423187",2120,7505,5385
"5513","Ocbimv22014844m.g","KQ415935",156029,160385,4356
"5514","Ocbimv22027568m.g","KQ420308",17930,21621,3691
