"","ensembl_gene_id","chromosome_name","start_position","end_position","length"
"2966","ENSBTAG00000004822","5",109757715,109768623,10908
"2967","ENSBTAG00000004823","11",48659309,48665790,6481
"2968","ENSBTAG00000004824","11",48518871,48654804,135933
"2969","ENSBTAG00000004826","7",15911386,15915021,3635
"2970","ENSBTAG00000004829","29",44337761,44342824,5063
"2971","ENSBTAG00000004832","5",41732670,41918813,186143
"2972","ENSBTAG00000004833","1",44617553,44637448,19895
"2973","ENSBTAG00000004834","22",7113428,7171778,58350
"2974","ENSBTAG00000004835","2",20740712,20760616,19904
"2975","ENSBTAG00000004836","X",54618411,54767142,148731
"2976","ENSBTAG00000004838","18",23234761,23240750,5989
"2977","ENSBTAG00000004840","5",103407687,103419088,11401
"2978","ENSBTAG00000004842","18",25212511,25249920,37409
"2979","ENSBTAG00000004844","18",25251821,25257892,6071
"2980","ENSBTAG00000004848","11",95786174,95805310,19136
"2981","ENSBTAG00000004849","3",26574398,26704608,130210
"2982","ENSBTAG00000004850","12",19243142,19339516,96374
"2983","ENSBTAG00000004851","5",30062441,30093874,31433
"2984","ENSBTAG00000004852","3",20475129,20485097,9968
"2985","ENSBTAG00000004854","10",62242641,62264605,21964
"2986","ENSBTAG00000004855","16",54932618,54942555,9937
"2987","ENSBTAG00000004856","7",1184720,1362136,177416
"2988","ENSBTAG00000004860","7",25037025,25117897,80872
"2989","ENSBTAG00000004861","15",44532808,44541048,8240
"2990","ENSBTAG00000004862","15",44436182,44522347,86165
"2991","ENSBTAG00000004863","15",44368149,44429697,61548
"2992","ENSBTAG00000004864","18",43316097,43398266,82169
"2993","ENSBTAG00000004869","1",19437777,19502580,64803
"2994","ENSBTAG00000004870","28",2098139,2284314,186175
"2995","ENSBTAG00000004871","24",41415091,41433991,18900
"2996","ENSBTAG00000004872","16",51132210,51135384,3174
"2997","ENSBTAG00000004873","16",51136847,51145545,8698
"2998","ENSBTAG00000004874","16",51147301,51151891,4590
"2999","ENSBTAG00000004875","25",2859806,2888334,28528
"3000","ENSBTAG00000004876","5",120037421,120056199,18778
"3001","ENSBTAG00000004877","22",50399202,50417063,17861
"3002","ENSBTAG00000004878","22",50386354,50397870,11516
"3003","ENSBTAG00000004879","X",79528190,79535525,7335
"3004","ENSBTAG00000004881","11",10424409,10446337,21928
"3005","ENSBTAG00000004884","11",10337166,10421482,84316
"3006","ENSBTAG00000004885","3",6677596,6853843,176247
"3007","ENSBTAG00000004886","6",67172309,67176434,4125
"3008","ENSBTAG00000004887","11",10238630,10269100,30470
"3009","ENSBTAG00000004888","6",67165376,67171369,5993
"3010","ENSBTAG00000004891","1",153274404,153318611,44207
"3011","ENSBTAG00000004893","6",114648001,114697373,49372
"3012","ENSBTAG00000004894","4",113328043,113338736,10693
"3013","ENSBTAG00000004895","26",34756223,34799268,43045
"3014","ENSBTAG00000004896","7",60505700,60641090,135390
"3015","ENSBTAG00000004899","26",34909133,35229900,320767
"3016","ENSBTAG00000004901","15",35295398,35400621,105223
"3017","ENSBTAG00000004902","14",69460845,69505807,44962
"3018","ENSBTAG00000004903","19",41721536,41726328,4792
"3019","ENSBTAG00000004905","19",41731625,41735635,4010
"3020","ENSBTAG00000004906","14",69448183,69460811,12628
"3021","ENSBTAG00000004907","19",26489830,26537129,47299
"3022","ENSBTAG00000004908","19",26484296,26489324,5028
"3023","ENSBTAG00000004909","19",26460494,26462445,1951
"3024","ENSBTAG00000004910","19",26455453,26458255,2802
"3025","ENSBTAG00000004911","13",54318945,54322245,3300
"3026","ENSBTAG00000004912","6",88187894,88354991,167097
"3027","ENSBTAG00000004913","19",26450718,26455554,4836
"3028","ENSBTAG00000004915","19",26447390,26450242,2852
"3029","ENSBTAG00000004916","13",54287348,54297677,10329
"3030","ENSBTAG00000004917","5",99603137,99613790,10653
"3031","ENSBTAG00000004920","20",24418261,24418708,447
"3032","ENSBTAG00000004921","6",91186036,91199159,13123
"3033","ENSBTAG00000004922","27",5810038,5856711,46673
"3034","ENSBTAG00000004924","14",23542370,23546868,4498
"3035","ENSBTAG00000004925","18",60018479,60019726,1247
"3036","ENSBTAG00000004926","10",42644327,42655193,10866
"3037","ENSBTAG00000004929","20",32612381,32634378,21997
"3038","ENSBTAG00000004930","10",42664104,42671425,7321
"3039","ENSBTAG00000004931","10",42673879,42705616,31737
"3040","ENSBTAG00000004933","10",42749128,42764722,15594
"3041","ENSBTAG00000004934","10",42750285,42819594,69309
"3042","ENSBTAG00000004936","7",19775155,19782514,7359
"3043","ENSBTAG00000004937","22",59545658,59559392,13734
"3044","ENSBTAG00000004939","18",47417825,47435704,17879
"3045","ENSBTAG00000004940","24",19505280,19818204,312924
"3046","ENSBTAG00000004941","16",59915002,59925320,10318
"3047","ENSBTAG00000004942","6",3432039,3444791,12752
"3048","ENSBTAG00000004943","6",3425574,3431686,6112
"3049","ENSBTAG00000004944","8",495871,571472,75601
"3050","ENSBTAG00000004945","6",3385320,3423390,38070
"3051","ENSBTAG00000004948","11",83673039,83676241,3202
"3052","ENSBTAG00000004949","15",22223059,22228068,5009
"3053","ENSBTAG00000004950","10",26256262,26257893,1631
"3054","ENSBTAG00000004951","15",22228101,22232777,4676
"3055","ENSBTAG00000004952","16",3334950,3362754,27804
"3056","ENSBTAG00000004953","16",3360475,3386704,26229
"3057","ENSBTAG00000004954","14",24946881,25258596,311715
"3058","ENSBTAG00000004955","X",105235090,105341728,106638
"3059","ENSBTAG00000004956","17",67975024,68013366,38342
"3060","ENSBTAG00000004958","4",118732679,119258101,525422
"3061","ENSBTAG00000004961","19",21541950,21577471,35521
"3062","ENSBTAG00000004962","X",13977520,14037004,59484
"3063","ENSBTAG00000004964","26",12777507,12896019,118512
"3064","ENSBTAG00000004965","28",1410148,1464793,54645
"3065","ENSBTAG00000004969","14",424798,428272,3474
"3066","ENSBTAG00000004970","14",417616,424777,7161
"3067","ENSBTAG00000004971","1",58518934,58618308,99374
"3068","ENSBTAG00000004974","1",58619102,58629385,10283
"3069","ENSBTAG00000004975","1",58637237,58735117,97880
"3070","ENSBTAG00000004976","4",30692956,30904166,211210
"3071","ENSBTAG00000004977","1",58735307,58761901,26594
"3072","ENSBTAG00000004979","23",33271110,33309747,38637
"3073","ENSBTAG00000004982","23",33209824,33268580,58756
"3074","ENSBTAG00000004987","3",16347123,16447546,100423
"3075","ENSBTAG00000004988","6",45920952,45940972,20020
"3076","ENSBTAG00000004989","4",92892127,92905297,13170
"3077","ENSBTAG00000004990","10",19888399,20126828,238429
"3078","ENSBTAG00000004991","8",98474958,98536474,61516
"3079","ENSBTAG00000004992","4",92909747,92987982,78235
"3080","ENSBTAG00000004993","13",42019553,42022430,2877
"3081","ENSBTAG00000004995","4",15276632,15320627,43995
"3082","ENSBTAG00000004996","8",98536710,98543210,6500
"3083","ENSBTAG00000004997","8",98544960,98601628,56668
"3084","ENSBTAG00000004999","5",77923734,77950862,27128
"3085","ENSBTAG00000005002","2",129111017,129115576,4559
"3086","ENSBTAG00000005004","28",42262749,42267306,4557
"3087","ENSBTAG00000005005","6",85529905,85548556,18651
"3088","ENSBTAG00000005008","19",18989423,19004078,14655
"3089","ENSBTAG00000005009","7",38775913,38779466,3553
"3090","ENSBTAG00000005010","7",38779127,38784017,4890
"3091","ENSBTAG00000005012","12",29796159,29819628,23469
"3092","ENSBTAG00000005015","26",21863615,21872923,9308
"3093","ENSBTAG00000005016","10",9099553,9335422,235869
"3094","ENSBTAG00000005017","8",85538948,85540420,1472
"3095","ENSBTAG00000005018","5",113310514,113347845,37331
"3096","ENSBTAG00000005019","22",52773679,52778844,5165
"3097","ENSBTAG00000005021","20",63654369,64216207,561838
"3098","ENSBTAG00000005025","14",16074868,16112829,37961
"3099","ENSBTAG00000005026","9",54296791,54379111,82320
"3100","ENSBTAG00000005027","26",49392763,49424030,31267
"3101","ENSBTAG00000005028","25",26267918,26271508,3590
"3102","ENSBTAG00000005029","3",99005834,99022661,16827
"3103","ENSBTAG00000005030","25",26260151,26268621,8470
"3104","ENSBTAG00000005031","25",26253986,26260480,6494
"3105","ENSBTAG00000005033","25",26240206,26247628,7422
"3106","ENSBTAG00000005034","15",56472805,56530219,57414
"3107","ENSBTAG00000005038","21",69255818,69256846,1028
"3108","ENSBTAG00000005039","X",85918875,85943558,24683
"3109","ENSBTAG00000005040","21",56210637,56245304,34667
"3110","ENSBTAG00000005041","11",72930044,72983048,53004
"3111","ENSBTAG00000005042","X",85929321,85992826,63505
"3112","ENSBTAG00000005045","19",37567760,37573005,5245
"3113","ENSBTAG00000005048","19",28955374,28968734,13360
"3114","ENSBTAG00000005049","8",7822291,7874394,52103
"3115","ENSBTAG00000005052","19",28982918,29024862,41944
"3116","ENSBTAG00000005055","6",66757241,66815481,58240
"3117","ENSBTAG00000005057","26",38583166,38611943,28777
"3118","ENSBTAG00000005058","18",34758682,34788087,29405
"3119","ENSBTAG00000005062","6",66819064,66856803,37739
"3120","ENSBTAG00000005063","14",1694331,1697806,3475
"3121","ENSBTAG00000005064","3",23999239,24101046,101807
"3122","ENSBTAG00000005066","1",67055375,67120252,64877
"3123","ENSBTAG00000005067","19",44022180,44035259,13079
"3124","ENSBTAG00000005068","1",118403615,118414343,10728
"3125","ENSBTAG00000005069","29",43316442,43323367,6925
"3126","ENSBTAG00000005071","1",67121600,67210214,88614
"3127","ENSBTAG00000005072","13",31274942,31535596,260654
"3128","ENSBTAG00000005073","29",43322776,43324014,1238
"3129","ENSBTAG00000005075","29",43328457,43332374,3917
"3130","ENSBTAG00000005076","29",43332275,43339711,7436
"3131","ENSBTAG00000005077","28",45022356,45051627,29271
"3132","ENSBTAG00000005078","6",60147025,60159287,12262
"3133","ENSBTAG00000005082","5",82772595,82782365,9770
"3134","ENSBTAG00000005083","9",94820216,94960850,140634
"3135","ENSBTAG00000005085","2",127020869,127035929,15060
"3136","ENSBTAG00000005086","13",66909212,66967486,58274
"3137","ENSBTAG00000005089","25",34121205,34129920,8715
"3138","ENSBTAG00000005090","8",47923884,48006056,82172
"3139","ENSBTAG00000005091","1",80873608,81097089,223481
"3140","ENSBTAG00000005092","8",85905346,86141520,236174
"3141","ENSBTAG00000005093","18",34638138,34650196,12058
"3142","ENSBTAG00000005094","27",15622186,15644508,22322
"3143","ENSBTAG00000005096","9",14833551,14838734,5183
"3144","ENSBTAG00000005098","X",91144490,91145083,593
"3145","ENSBTAG00000005099","3",72964374,72965265,891
"3146","ENSBTAG00000005100","9",14849783,14893385,43602
"3147","ENSBTAG00000005102","4",43312172,43449891,137719
"3148","ENSBTAG00000005103","4",86715415,86718421,3006
"3149","ENSBTAG00000005104","19",54906180,54972843,66663
"3150","ENSBTAG00000005105","2",127089778,127125126,35348
"3151","ENSBTAG00000005106","26",15237569,15277896,40327
"3152","ENSBTAG00000005108","6",39779895,40182890,402995
"3153","ENSBTAG00000005110","4",86734600,87314496,579896
"3154","ENSBTAG00000005111","13",49151441,49185579,34138
"3155","ENSBTAG00000005115","8",102402632,102411013,8381
"3156","ENSBTAG00000005116","8",102413489,102470040,56551
"3157","ENSBTAG00000005119","2",118865174,118946608,81434
"3158","ENSBTAG00000005120","5",59925024,59961156,36132
"3159","ENSBTAG00000005122","1",80506965,80530772,23807
"3160","ENSBTAG00000005124","X",85297817,85436598,138781
"3161","ENSBTAG00000005127","13",55054323,55059934,5611
"3162","ENSBTAG00000005129","26",14823940,14845414,21474
"3163","ENSBTAG00000005133","8",63787511,63836341,48830
"3164","ENSBTAG00000005136","13",17828449,17914912,86463
"3165","ENSBTAG00000005137","16",71591831,71713585,121754
"3166","ENSBTAG00000005138","15",29495311,29521540,26229
"3167","ENSBTAG00000005140","2",133045370,133056409,11039
"3168","ENSBTAG00000005141","10",68531860,68727049,195189
"3169","ENSBTAG00000005142","20",33653738,33656338,2600
"3170","ENSBTAG00000005144","29",50548324,50553197,4873
"3171","ENSBTAG00000005145","21",32245129,32554682,309553
"3172","ENSBTAG00000005146","23",28525598,28527983,2385
"3173","ENSBTAG00000005147","29",26355459,26398708,43249
"3174","ENSBTAG00000005148","25",1162390,1165731,3341
"3175","ENSBTAG00000005149","3",16234047,16236867,2820
"3176","ENSBTAG00000005150","X",33603508,33611381,7873
"3177","ENSBTAG00000005151","11",61723956,62023241,299285
"3178","ENSBTAG00000005152","18",34227970,34273715,45745
"3179","ENSBTAG00000005154","24",42127687,42159372,31685
"3180","ENSBTAG00000005155","1",38275588,38352554,76966
"3181","ENSBTAG00000005156","15",22376632,22382689,6057
"3182","ENSBTAG00000005158","24",42177753,42190058,12305
"3183","ENSBTAG00000005160","29",26326212,26355709,29497
"3184","ENSBTAG00000005161","3",16210799,16232969,22170
"3185","ENSBTAG00000005162","1",38315772,38331093,15321
"3186","ENSBTAG00000005163","3",16751302,16755589,4287
"3187","ENSBTAG00000005164","20",24073111,24083959,10848
"3188","ENSBTAG00000005165","28",13532555,13584917,52362
"3189","ENSBTAG00000005166","3",16739580,16750665,11085
"3190","ENSBTAG00000005168","3",120194352,120234324,39972
"3191","ENSBTAG00000005169","20",14840060,14973475,133415
"3192","ENSBTAG00000005170","18",25526925,25553754,26829
"3193","ENSBTAG00000005174","21",21622233,21631473,9240
"3194","ENSBTAG00000005176","20",36614256,36639869,25613
"3195","ENSBTAG00000005178","17",63628770,63639339,10569
"3196","ENSBTAG00000005180","2",35855477,36075061,219584
"3197","ENSBTAG00000005181","13",73707706,73711211,3505
"3198","ENSBTAG00000005182","23",27829737,27836725,6988
"3199","ENSBTAG00000005183","17",63607270,63628642,21372
"3200","ENSBTAG00000005184","13",73717980,73720596,2616
"3201","ENSBTAG00000005186","13",73736862,73741808,4946
"3202","ENSBTAG00000005189","11",102911371,102922553,11182
"3203","ENSBTAG00000005190","11",102926937,102960628,33691
"3204","ENSBTAG00000005191","22",59282274,59296089,13815
"3205","ENSBTAG00000005193","15",33457223,33485670,28447
"3206","ENSBTAG00000005195","25",2678891,2690118,11227
"3207","ENSBTAG00000005196","3",69968102,69990582,22480
"3208","ENSBTAG00000005197","25",33673612,33729479,55867
"3209","ENSBTAG00000005198","7",53622273,53729308,107035
"3210","ENSBTAG00000005202","13",38706055,38706764,709
"3211","ENSBTAG00000005203","1",111876350,111901894,25544
"3212","ENSBTAG00000005205","9",34276663,34353054,76391
"3213","ENSBTAG00000005206","23",25056028,25066519,10491
"3214","ENSBTAG00000005207","2",119504023,119527187,23164
"3215","ENSBTAG00000005208","25",9621279,9853824,232545
"3216","ENSBTAG00000005209","1",82116216,82377026,260810
"3217","ENSBTAG00000005210","10",13352814,13356161,3347
"3218","ENSBTAG00000005211","10",13357473,13362297,4824
"3219","ENSBTAG00000005212","1",81984064,82104798,120734
"3220","ENSBTAG00000005213","10",13362441,13404844,42403
"3221","ENSBTAG00000005214","10",13404231,13420411,16180
"3222","ENSBTAG00000005215","15",28659560,28672319,12759
"3223","ENSBTAG00000005217","10",61336614,61337249,635
"3224","ENSBTAG00000005218","15",37935445,38095528,160083
"3225","ENSBTAG00000005219","X",24492,127593,103101
"3226","ENSBTAG00000005221","5",107577726,107706571,128845
"3227","ENSBTAG00000005222","8",59988842,59998097,9255
"3228","ENSBTAG00000005225","5",107708193,107734428,26235
"3229","ENSBTAG00000005227","3",7599092,7846132,247040
"3230","ENSBTAG00000005228","15",46791967,46796810,4843
"3231","ENSBTAG00000005230","1",109417834,109426592,8758
"3232","ENSBTAG00000005231","16",50775398,50830785,55387
"3233","ENSBTAG00000005234","2",64874976,64937074,62098
"3234","ENSBTAG00000005235","2",67391409,67756692,365283
"3235","ENSBTAG00000005236","15",46765294,46776272,10978
"3236","ENSBTAG00000005238","2",64157472,64872456,714984
"3237","ENSBTAG00000005239","2",99840653,99841243,590
"3238","ENSBTAG00000005240","17",43972110,43977394,5284
"3239","ENSBTAG00000005243","5",100679985,100732005,52020
"3240","ENSBTAG00000005244","12",32604390,32606967,2577
"3241","ENSBTAG00000005246","5",29182879,29412313,229434
"3242","ENSBTAG00000005247","8",76429785,76773898,344113
"3243","ENSBTAG00000005248","23",45996663,46011021,14358
"3244","ENSBTAG00000005249","7",53035569,53054126,18557
"3245","ENSBTAG00000005250","X",36728398,36742298,13900
"3246","ENSBTAG00000005251","15",47865341,47880349,15008
"3247","ENSBTAG00000005252","X",89049928,89055743,5815
"3248","ENSBTAG00000005257","11",43760329,43791822,31493
"3249","ENSBTAG00000005259","15",53440626,53451256,10630
"3250","ENSBTAG00000005260","6",36693193,36730559,37366
"3251","ENSBTAG00000005261","18",49408225,49450004,41779
"3252","ENSBTAG00000005263","17",339603,511267,171664
"3253","ENSBTAG00000005265","7",81294847,81304041,9194
"3254","ENSBTAG00000005268","10",37485317,37507804,22487
"3255","ENSBTAG00000005269","10",51184626,51209368,24742
"3256","ENSBTAG00000005272","7",20418396,20426869,8473
"3257","ENSBTAG00000005273","11",6876050,6915249,39199
"3258","ENSBTAG00000005275","13",72948009,73028130,80121
"3259","ENSBTAG00000005278","15",43077354,43091213,13859
"3260","ENSBTAG00000005280","13",73028616,73052210,23594
"3261","ENSBTAG00000005284","12",20784319,20816359,32040
"3262","ENSBTAG00000005285","4",104264742,104273391,8649
"3263","ENSBTAG00000005287","14",24664833,24675169,10336
"3264","ENSBTAG00000005288","7",49676538,49695901,19363
"3265","ENSBTAG00000005289","7",6479012,6498287,19275
"3266","ENSBTAG00000005293","7",49701226,49731890,30664
"3267","ENSBTAG00000005294","X",55464519,55507905,43386
"3268","ENSBTAG00000005295","7",6455407,6471362,15955
"3269","ENSBTAG00000005296","18",55940456,55944163,3707
"3270","ENSBTAG00000005299","12",53037256,53068390,31134
"3271","ENSBTAG00000005300","16",52283707,52343027,59320
"3272","ENSBTAG00000005301","9",52625780,52797848,172068
"3273","ENSBTAG00000005304","16",42564305,42568355,4050
"3274","ENSBTAG00000005305","5",15532029,15543699,11670
"3275","ENSBTAG00000005306","22",55886672,55889873,3201
"3276","ENSBTAG00000005308","15",6889168,6906278,17110
"3277","ENSBTAG00000005309","12",69073166,69096804,23638
"3278","ENSBTAG00000005310","12",69099073,69124754,25681
"3279","ENSBTAG00000005311","5",112617058,112629599,12541
"3280","ENSBTAG00000005312","7",6412462,6453156,40694
"3281","ENSBTAG00000005313","1",82610922,82631983,21061
"3282","ENSBTAG00000005314","16",41684079,41711310,27231
"3283","ENSBTAG00000005315","2",111044032,111044777,745
"3284","ENSBTAG00000005316","13",42926081,42955333,29252
"3285","ENSBTAG00000005318","12",33169752,33179038,9286
"3286","ENSBTAG00000005321","22",38430995,38900735,469740
"3287","ENSBTAG00000005324","24",61969586,61973814,4228
"3288","ENSBTAG00000005326","7",60859330,60906196,46866
"3289","ENSBTAG00000005327","22",7499864,7541920,42056
"3290","ENSBTAG00000005328","10",49707745,49771123,63378
"3291","ENSBTAG00000005333","5",73814162,73829888,15726
"3292","ENSBTAG00000005337","3",94334017,94401951,67934
"3293","ENSBTAG00000005338","15",63298794,63316294,17500
"3294","ENSBTAG00000005339","23",17281915,17297193,15278
"3295","ENSBTAG00000005340","15",34481846,34730051,248205
"3296","ENSBTAG00000005343","15",34443695,34473486,29791
"3297","ENSBTAG00000005344","10",11392564,11404461,11897
"3298","ENSBTAG00000005345","17",54326081,54337078,10997
"3299","ENSBTAG00000005347","17",54340390,54359773,19383
"3300","ENSBTAG00000005349","15",43878304,43882620,4316
"3301","ENSBTAG00000005351","12",24807037,24815859,8822
"3302","ENSBTAG00000005352","19",20576451,20591495,15044
"3303","ENSBTAG00000005353","2",107351796,107358964,7168
"3304","ENSBTAG00000005354","3",117074081,117235735,161654
"3305","ENSBTAG00000005355","23",3040820,3050862,10042
"3306","ENSBTAG00000005356","15",43744114,43870868,126754
"3307","ENSBTAG00000005357","15",29653348,29663611,10263
"3308","ENSBTAG00000005359","16",21808003,21900539,92536
"3309","ENSBTAG00000005362","23",3019707,3038485,18778
"3310","ENSBTAG00000005363","18",48192636,48195524,2888
"3311","ENSBTAG00000005364","15",29666771,29674064,7293
"3312","ENSBTAG00000005365","5",80123807,80185224,61417
"3313","ENSBTAG00000005367","18",56291592,56327148,35556
"3314","ENSBTAG00000005370","5",79807657,80114645,306988
"3315","ENSBTAG00000005371","15",29676203,29682311,6108
"3316","ENSBTAG00000005372","24",37577864,37876652,298788
"3317","ENSBTAG00000005373","10",46993261,47022836,29575
"3318","ENSBTAG00000005376","9",83070230,83085504,15274
"3319","ENSBTAG00000005377","4",24961801,24966045,4244
"3320","ENSBTAG00000005378","X",51241608,51254455,12847
"3321","ENSBTAG00000005379","16",3531266,3551208,19942
"3322","ENSBTAG00000005380","20",25956799,25967149,10350
"3323","ENSBTAG00000005384","5",25722716,25742083,19367
"3324","ENSBTAG00000005385","17",62851819,62854683,2864
"3325","ENSBTAG00000005386","1",96452471,96483056,30585
"3326","ENSBTAG00000005390","18",49038391,49043335,4944
"3327","ENSBTAG00000005392","15",1658125,1664400,6275
"3328","ENSBTAG00000005393","3",386406,455451,69045
"3329","ENSBTAG00000005394","6",88173958,88184784,10826
"3330","ENSBTAG00000005395","X",45684507,45688637,4130
"3331","ENSBTAG00000005396","8",8147972,8164211,16239
"3332","ENSBTAG00000005397","16",75582021,75621057,39036
"3333","ENSBTAG00000005400","9",43655210,43768691,113481
"3334","ENSBTAG00000005403","8",111039144,111046449,7305
"3335","ENSBTAG00000005404","14",35439046,35441608,2562
"3336","ENSBTAG00000005408","2",89504933,89512321,7388
"3337","ENSBTAG00000005410","16",35397169,35882504,485335
"3338","ENSBTAG00000005412","24",57348965,57546293,197328
"3339","ENSBTAG00000005413","18",25044850,25102326,57476
"3340","ENSBTAG00000005416","2",89519710,89530269,10559
"3341","ENSBTAG00000005419","4",113450547,113463258,12711
"3342","ENSBTAG00000005424","15",34734865,34779954,45089
"3343","ENSBTAG00000005425","8",7642403,7695092,52689
"3344","ENSBTAG00000005426","10",101862077,101874842,12765
"3345","ENSBTAG00000005427","10",101875399,101923805,48406
"3346","ENSBTAG00000005429","10",58230692,58235389,4697
"3347","ENSBTAG00000005430","1",74489024,74609955,120931
"3348","ENSBTAG00000005431","22",17919376,17976405,57029
"3349","ENSBTAG00000005432","11",49587704,49605849,18145
"3350","ENSBTAG00000005433","22",17852252,17874641,22389
"3351","ENSBTAG00000005434","7",5762752,5781737,18985
"3352","ENSBTAG00000005436","22",28835679,28939485,103806
"3353","ENSBTAG00000005439","3",34726393,34805116,78723
"3354","ENSBTAG00000005441","7",51825588,51830683,5095
"3355","ENSBTAG00000005442","3",78408935,78508278,99343
"3356","ENSBTAG00000005443","3",78338108,78408732,70624
"3357","ENSBTAG00000005444","2",4300416,4399011,98595
"3358","ENSBTAG00000005445","3",78274131,78317314,43183
"3359","ENSBTAG00000005446","25",34576779,34581163,4384
"3360","ENSBTAG00000005448","25",34549739,34572255,22516
"3361","ENSBTAG00000005453","5",77234501,77463105,228604
"3362","ENSBTAG00000005454","27",29120091,29188786,68695
"3363","ENSBTAG00000005455","25",7721211,7774425,53214
"3364","ENSBTAG00000005456","9",19702310,19748999,46689
"3365","ENSBTAG00000005458","25",1978231,2006139,27908
"3366","ENSBTAG00000005461","19",27319235,27321042,1807
"3367","ENSBTAG00000005462","19",27322295,27335891,13596
"3368","ENSBTAG00000005464","5",30987932,31009399,21467
"3369","ENSBTAG00000005465","5",105474032,105495946,21914
"3370","ENSBTAG00000005466","8",69902137,69905977,3840
"3371","ENSBTAG00000005469","8",69908360,69923010,14650
"3372","ENSBTAG00000005470","8",69923304,69973864,50560
"3373","ENSBTAG00000005471","21",20933485,20958904,25419
"3374","ENSBTAG00000005474","2",95846071,95897815,51744
"3375","ENSBTAG00000005475","4",106966075,107001714,35639
"3376","ENSBTAG00000005477","2",122807359,122833480,26121
"3377","ENSBTAG00000005478","17",70125940,70144379,18439
"3378","ENSBTAG00000005479","10",51696914,51859296,162382
"3379","ENSBTAG00000005481","10",51535794,51679258,143464
"3380","ENSBTAG00000005482","29",8236863,8540319,303456
"3381","ENSBTAG00000005483","4",119432686,119508052,75366
"3382","ENSBTAG00000005488","22",51000461,51038025,37564
"3383","ENSBTAG00000005489","10",93774543,93813580,39037
"3384","ENSBTAG00000005490","22",50983772,50997485,13713
"3385","ENSBTAG00000005492","13",18091181,18127217,36036
"3386","ENSBTAG00000005493","6",113395848,113504809,108961
"3387","ENSBTAG00000005495","8",75860475,75861510,1035
"3388","ENSBTAG00000005496","X",85226521,85273689,47168
"3389","ENSBTAG00000005497","24",21051655,21117141,65486
"3390","ENSBTAG00000005498","14",15144664,15167777,23113
"3391","ENSBTAG00000005499","4",5809814,5961428,151614
"3392","ENSBTAG00000005501","2",31429997,31587069,157072
"3393","ENSBTAG00000005503","1",146320299,146345063,24764
"3394","ENSBTAG00000005504","13",64041297,64048878,7581
"3395","ENSBTAG00000005514","20",58644763,58864848,220085
"3396","ENSBTAG00000005517","2",90787057,90810889,23832
"3397","ENSBTAG00000005519","8",60593718,60713864,120146
"3398","ENSBTAG00000005522","1",121852796,121878087,25291
"3399","ENSBTAG00000005523","25",15541403,15887474,346071
"3400","ENSBTAG00000005524","4",48265379,48296503,31124
"3401","ENSBTAG00000005525","11",93083908,93109821,25913
"3402","ENSBTAG00000005526","4",48291963,48507532,215569
"3403","ENSBTAG00000005527","18",53241345,53249607,8262
"3404","ENSBTAG00000005532","23",16610717,16625004,14287
"3405","ENSBTAG00000005533","23",16629759,16653065,23306
"3406","ENSBTAG00000005534","19",26437553,26447840,10287
"3407","ENSBTAG00000005536","23",16652951,16657240,4289
"3408","ENSBTAG00000005540","1",904168,904713,545
"3409","ENSBTAG00000005542","3",94802846,94942191,139345
"3410","ENSBTAG00000005546","19",37882057,37885440,3383
"3411","ENSBTAG00000005547","10",43046520,43051985,5465
"3412","ENSBTAG00000005548","4",88178402,88190862,12460
"3413","ENSBTAG00000005550","10",43053808,43157640,103832
"3414","ENSBTAG00000005556","19",55217714,55227282,9568
"3415","ENSBTAG00000005557","9",102278808,102392284,113476
"3416","ENSBTAG00000005559","27",19002363,19004406,2043
"3417","ENSBTAG00000005560","14",21160085,21250282,90197
"3418","ENSBTAG00000005562","2",41676135,42259624,583489
"3419","ENSBTAG00000005564","10",14905205,15030499,125294
"3420","ENSBTAG00000005565","10",15051437,15067688,16251
"3421","ENSBTAG00000005567","6",60982593,61011444,28851
"3422","ENSBTAG00000005568","28",42588737,42653298,64561
"3423","ENSBTAG00000005570","7",49525958,49530902,4944
"3424","ENSBTAG00000005571","13",64976219,65081867,105648
"3425","ENSBTAG00000005572","25",2561192,2572656,11464
"3426","ENSBTAG00000005573","13",65085556,65086387,831
"3427","ENSBTAG00000005574","8",11176838,11194518,17680
"3428","ENSBTAG00000005576","18",56802302,56804604,2302
"3429","ENSBTAG00000005577","29",43886441,43887760,1319
"3430","ENSBTAG00000005578","29",43878865,43886391,7526
"3431","ENSBTAG00000005580","3",102576579,102603276,26697
"3432","ENSBTAG00000005581","7",16776216,16779697,3481
"3433","ENSBTAG00000005583","3",102573104,102575815,2711
"3434","ENSBTAG00000005584","2",118178703,118179368,665
"3435","ENSBTAG00000005585","14",16165840,16200097,34257
"3436","ENSBTAG00000005586","10",65098687,65114697,16010
"3437","ENSBTAG00000005587","23",27399292,27409242,9950
"3438","ENSBTAG00000005588","23",27396902,27402108,5206
"3439","ENSBTAG00000005589","23",27387692,27396606,8914
"3440","ENSBTAG00000005592","7",16390698,16399664,8966
"3441","ENSBTAG00000005595","5",116635061,116651306,16245
"3442","ENSBTAG00000005596","2",104619851,104649017,29166
"3443","ENSBTAG00000005603","6",90902720,90904851,2131
"3444","ENSBTAG00000005604","1",64397770,64415902,18132
"3445","ENSBTAG00000005606","5",26029920,26032423,2503
"3446","ENSBTAG00000005607","X",78440506,78470166,29660
"3447","ENSBTAG00000005609","15",47812242,47819532,7290
