"","ensembl_gene_id","chromosome_name","start_position","end_position","length"
"4547","FBgn0037249","3R",4429798,4433895,4097
"4548","FBgn0259869","Y",1000076,1001264,1188
"4549","FBgn0085771","X",23239718,23240975,1257
"4550","FBgn0264890","2L",6812640,6813110,470
"4551","FBgn0053382","2R",19755403,19755537,134
"4552","FBgn0040367","X",1209970,1211853,1883
"4553","FBgn0010926","3R",17535533,17539963,4430
"4554","FBgn0267163","X",12274635,12275155,520
"4555","FBgn0003044","2R",18135426,18139990,4564
"4556","FBgn0053461","2R",15695386,15696478,1092
"4557","FBgn0041097","2L",1256417,1296596,40179
"4558","FBgn0030979","X",19056911,19067792,10881
"4559","FBgn0037814","3R",10402967,10407285,4318
"4560","FBgn0264552","3L",20897557,20898501,944
"4561","FBgn0266227","3R",4375084,4377600,2516
"4562","FBgn0038458","3R",16975204,16975697,493
"4563","FBgn0031513","2L",3269437,3271806,2369
"4564","FBgn0026388","2R",10139264,10142074,2810
"4565","FBgn0040679","3R",5960294,5960987,693
"4566","FBgn0267075","X",5506509,5507255,746
"4567","FBgn0051146","3R",7658247,7694874,36627
"4568","FBgn0034725","2R",22404177,22408540,4363
"4569","FBgn0028919","2L",13811522,13813316,1794
"4570","FBgn0278604","3R",9711142,9714675,3533
"4571","FBgn0267564","3R",6835869,6836358,489
"4572","FBgn0267104","3R",29256485,29257425,940
"4573","FBgn0021825","2R",8891832,8893339,1507
"4574","FBgn0011476","3R",15277981,15278668,687
"4575","FBgn0039869","3R",31743490,31744248,758
"4576","FBgn0020305","2L",868673,869857,1184
"4577","FBgn0030701","X",15870183,15875607,5424
"4578","FBgn0015039","2R",7130277,7132139,1862
"4579","FBgn0052673","X",10660955,10661843,888
"4580","FBgn0033665","2R",11899517,11901394,1877
"4581","FBgn0040906","X",4311279,4311799,520
"4582","FBgn0032290","2L",10728978,10730302,1324
"4583","FBgn0037406","3R",6173549,6174971,1422
"4584","FBgn0040828","3L",8749139,8749726,587
"4585","FBgn0031720","2L",5552843,5553850,1007
"4586","FBgn0030877","X",17858379,17860800,2421
"4587","FBgn0001147","2R",25040383,25052331,11948
"4588","FBgn0030431","X",12901353,12903516,2163
"4589","FBgn0033322","2R",8700692,8701794,1102
"4590","FBgn0010431","3L",8413012,8414103,1091
"4591","FBgn0033379","2R",9111505,9113951,2446
"4592","FBgn0053420","2R",19741406,19741540,134
"4593","FBgn0265059","2R",6979496,6980195,699
"4594","FBgn0033153","2R",7249161,7250655,1494
"4595","FBgn0036795","3L",18605472,18607349,1877
"4596","FBgn0036617","3L",16362603,16363750,1147
"4597","FBgn0051939","2L",2010646,2010717,71
"4598","FBgn0036977","3L",20358512,20359820,1308
"4599","FBgn0267067","X",21483082,21483519,437
"4600","FBgn0000392","2L",6663664,6674780,11116
"4601","FBgn0261363","2R",23064769,23067183,2414
"4602","FBgn0262456","2L",18472315,18472424,109
"4603","FBgn0039360","3R",25685236,25687370,2134
"4604","FBgn0259861","Y",916438,917820,1382
"4605","FBgn0265105","2R",9775110,9776370,1260
"4606","FBgn0031859","2L",6801358,6802840,1482
"4607","FBgn0038358","3R",15774416,15777640,3224
"4608","FBgn0034471","2R",19712345,19712932,587
"4609","FBgn0053908","2L",21428075,21428669,594
"4610","FBgn0034684","2R",22058904,22061517,2613
"4611","FBgn0035795","3L",7539060,7539836,776
"4612","FBgn0085222","2R",17508995,17511394,2399
"4613","FBgn0266111","2R",12344983,12351325,6342
"4614","FBgn0260643","3L",10630034,10630935,901
"4615","FBgn0037942","3R",11735447,11736877,1430
"4616","FBgn0023097","3R",20593139,20612540,19401
"4617","FBgn0029822","X",5908135,5913079,4944
"4618","FBgn0082923","3R",27923915,27924061,146
"4619","FBgn0043799","3R",24877045,24878827,1782
"4620","FBgn0025366","2L",10408352,10409610,1258
"4621","FBgn0053830","2L",21479636,21480164,528
"4622","FBgn0034904","2R",23790614,23791227,613
"4623","FBgn0033234","2R",7926653,7929922,3269
"4624","FBgn0264602","3L",16049235,16050303,1068
"4625","FBgn0002838","3R",26875852,26876562,710
"4626","FBgn0030344","X",11864651,11868893,4242
"4627","FBgn0030351","X",11888352,11889186,834
"4628","FBgn0032321","2L",10970443,10972093,1650
"4629","FBgn0263446","2R",12872756,12875087,2331
"4630","FBgn0030918","X",18415415,18416911,1496
"4631","FBgn0014906","2L",3163645,3169462,5817
"4632","FBgn0034051","2R",15935893,15940073,4180
"4633","FBgn0036184","3L",11626441,11627715,1274
"4634","FBgn0015000","2L",4945579,4948324,2745
"4635","FBgn0039073","3R",23361889,23363574,1685
"4636","FBgn0266732","3R",10060666,10061978,1312
"4637","FBgn0035715","3L",6754017,6756497,2480
"4638","FBgn0028506","2L",16352934,16354539,1605
"4639","FBgn0035157","3L",693083,699144,6061
"4640","FBgn0262610","X",5853761,5854464,703
"4641","FBgn0052939","3R",9693079,9694461,1382
"4642","FBgn0266586","2L",17583909,17584468,559
"4643","FBgn0039033","3R",22987281,22988503,1222
"4644","FBgn0037166","3L",22470556,22473509,2953
"4645","FBgn0033935","2R",14411825,14413851,2026
"4646","FBgn0035619","3L",5592741,5595272,2531
"4647","FBgn0266065","2L",5715678,5716426,748
"4648","FBgn0025558","3L",16612486,16612950,464
"4649","FBgn0033476","2R",10034595,10048619,14024
"4650","FBgn0005775","3L",4936758,5079033,142275
"4651","FBgn0053418","2R",19742137,19742271,134
"4652","FBgn0265050","2R",6682521,6683749,1228
"4653","FBgn0025613","X",4639259,4643987,4728
"4654","FBgn0051415","3R",9743517,9744662,1145
"4655","FBgn0025635","X",625542,628016,2474
"4656","FBgn0034122","2R",16363551,16365895,2344
"4657","FBgn0265787","2L",5810352,5810835,483
"4658","FBgn0000579","2L",1724768,1729636,4868
"4659","FBgn0011291","2L",9762424,9763262,838
"4660","FBgn0027794","X",1457175,1460617,3442
"4661","FBgn0260777","3L",15716453,15717749,1296
"4662","FBgn0015519","X",8276200,8367169,90969
"4663","FBgn0032124","2L",9540523,9542480,1957
"4664","FBgn0003744","3L",19830864,19834304,3440
"4665","FBgn0037338","3R",5555084,5557786,2702
"4666","FBgn0261988","3R",31405245,31457873,52628
"4667","FBgn0262869","3R",20378458,20484588,106130
"4668","FBgn0265511","2R",15915995,15916795,800
"4669","FBgn0267045","X",19928416,19929178,762
"4670","FBgn0266158","2L",15515821,15516727,906
"4671","FBgn0263387","3L",6983473,6984586,1113
"4672","FBgn0039780","3R",30496751,30500326,3575
"4673","FBgn0267962","X",14097599,14097965,366
"4674","FBgn0267959","3R",13864597,13865095,498
"4675","FBgn0051439","3R",25397788,25400645,2857
"4676","FBgn0038581","3R",18216142,18218014,1872
"4677","FBgn0037022","3L",20786340,20788137,1797
"4678","FBgn0033401","2R",9286827,9289026,2199
"4679","FBgn0032615","2L",16860029,16861489,1460
"4680","FBgn0011854","3L",1401440,1401511,71
"4681","FBgn0053445","2R",19732170,19732304,134
"4682","FBgn0030536","X",13955236,13956574,1338
"4683","FBgn0036993","3L",20442419,20450580,8161
"4684","FBgn0036679","3L",16938330,16938952,622
"4685","FBgn0031491","2L",3021309,3023141,1832
"4686","FBgn0040102","2L",4188123,4189284,1161
"4687","FBgn0038865","3R",21159238,21161092,1854
"4688","FBgn0035203","3L",1302944,1304717,1773
"4689","FBgn0267509","rDNA",16375,16497,122
"4690","FBgn0051779","2L",3693184,3693905,721
"4691","FBgn0083968","2L",7885503,7886109,606
"4692","FBgn0040505","2R",16625293,16640011,14718
"4693","FBgn0262227","2R",20585200,20585295,95
"4694","FBgn0053797","4",843274,843973,699
"4695","FBgn0260996","2L",22064604,22065343,739
"4696","FBgn0029851","X",6237315,6240558,3243
"4697","FBgn0267893","Y",3205803,3205967,164
"4698","FBgn0262330","3L",21574014,21574121,107
"4699","FBgn0061515","3L",14029579,14031706,2127
"4700","FBgn0039019","3R",22745620,22746605,985
"4701","FBgn0053341","3R",24368358,24369419,1061
"4702","FBgn0265763","2R",19859695,19860095,400
"4703","FBgn0261553","3L",11214505,11230745,16240
"4704","FBgn0265778","2L",6323767,6332789,9022
"4705","FBgn0011225","3R",24252826,24271233,18407
"4706","FBgn0267780","3R",30026218,30026872,654
"4707","FBgn0065071","X",6531635,6531701,66
"4708","FBgn0030041","X",8467443,8469012,1569
"4709","FBgn0034092","2R",16222112,16222627,515
"4710","FBgn0261706","2R",22985374,22986549,1175
"4711","FBgn0036220","3L",11887259,11888981,1722
"4712","FBgn0011879","2R",17392215,17392286,71
"4713","FBgn0259202","2R",18658418,18661548,3130
"4714","FBgn0265204","3R",29021284,29022180,896
"4715","FBgn0036360","3L",13428839,13435229,6390
"4716","FBgn0260759","3R",29933287,29934587,1300
"4717","FBgn0051549","3R",5632192,5633321,1129
"4718","FBgn0036143","3L",11173514,11176892,3378
"4719","FBgn0083124","2R",9095273,9097312,2039
"4720","FBgn0264083","2L",8295158,8295666,508
"4721","FBgn0267115","3R",31473041,31473738,697
"4722","FBgn0003023","X",8485008,8489535,4527
"4723","FBgn0259845","Y",1029772,1031619,1847
"4724","FBgn0050093","2R",15944028,15944567,539
"4725","FBgn0034885","2R",23607592,23614710,7118
"4726","FBgn0265083","3R",12996876,12997726,850
"4727","FBgn0267945","3R",7774029,7774583,554
"4728","FBgn0264838","3R",30049293,30052211,2918
"4729","FBgn0028902","2L",15854126,15856450,2324
"4730","FBgn0022382","2R",9993890,10026042,32152
"4731","FBgn0025839","X",2172526,2173432,906
"4732","FBgn0005411","X",16356696,16359039,2343
"4733","FBgn0263046","2R",7632841,7633880,1039
"4734","FBgn0036873","3L",19475017,19475578,561
"4735","FBgn0034693","2R",22091489,22099534,8045
"4736","FBgn0031033","X",19587348,19590170,2822
"4737","FBgn0000346","X",13259021,13262488,3467
"4738","FBgn0266489","2R",13580586,13593339,12753
"4739","FBgn0033512","2R",10354724,10355831,1107
"4740","FBgn0266887","2L",897453,898050,597
"4741","FBgn0029930","X",7021608,7066052,44444
"4742","FBgn0259223","X",18422413,18427001,4588
"4743","FBgn0265934","3L",11324326,11325000,674
"4744","FBgn0015360","3L",2258839,2262664,3825
"4745","FBgn0034132","2R",16491100,16493233,2133
"4746","FBgn0035198","3L",1252012,1255986,3974
"4747","FBgn0039807","3R",30874365,30876186,1821
"4748","FBgn0046214","3R",25123373,25125619,2246
"4749","FBgn0029067","X",21319791,21324009,4218
"4750","FBgn0033793","2R",13127915,13129052,1137
"4751","FBgn0054043","2L",10278951,10280872,1921
"4752","FBgn0033307","2R",8590497,8591948,1451
"4753","FBgn0052259","3L",4069369,4070281,912
"4754","FBgn0086039","2L",19008611,19008683,72
"4755","FBgn0040682","3R",5224139,5225542,1403
"4756","FBgn0265087","2L",13118872,13119288,416
"4757","FBgn0053516","2L",2058790,2109878,51088
"4758","FBgn0262979","X",7707775,7708587,812
"4759","FBgn0032563","2L",15360921,15361627,706
"4760","FBgn0015299","2L",8211347,8211938,591
"4761","FBgn0031318","2L",1173009,1177589,4580
"4762","FBgn0004054","3R",6743135,6744136,1001
"4763","FBgn0014879","3R",15263552,15265253,1701
"4764","FBgn0029740","X",4997441,4998388,947
"4765","FBgn0264878","2R",9610464,9615617,5153
"4766","FBgn0259700","X",16093059,16104946,11887
"4767","FBgn0034387","2R",18754995,18757083,2088
"4768","FBgn0011987","2R",11357564,11357650,86
"4769","FBgn0262858","3R",24634625,24635165,540
"4770","FBgn0030247","X",10899965,10901811,1846
"4771","FBgn0087013","3R",4649176,4654624,5448
"4772","FBgn0039219","3R",24717937,24719364,1427
"4773","FBgn0038046","3R",12427795,12429282,1487
"4774","FBgn0028381","3R",16499058,16501050,1992
"4775","FBgn0267327","2L",11591339,11591678,339
"4776","FBgn0011239","2L",15292468,15294136,1668
"4777","FBgn0027580","2R",9850703,9861543,10840
"4778","FBgn0052076","3L",11164971,11166620,1649
"4779","FBgn0040260","2L",16799025,16801584,2559
"4780","FBgn0053225","2R",21590275,21591584,1309
"4781","FBgn0051975","2L",138384,140992,2608
"4782","FBgn0052984","2L",8964982,8967035,2053
"4783","FBgn0262995","3R",8201480,8201994,514
"4784","FBgn0011863","2L",14518307,14518377,70
"4785","FBgn0266698","3R",4946078,4947278,1200
"4786","FBgn0082933","2R",24185323,24185405,82
"4787","FBgn0001276","2R",11359437,11360163,726
"4788","FBgn0263332","2L",18200336,18201135,799
"4789","FBgn0034948","2R",23975599,23977255,1656
"4790","FBgn0030770","X",16678265,16678945,680
"4791","FBgn0266363","2L",11834086,11834497,411
"4792","FBgn0052636","X",13332374,13333857,1483
"4793","FBgn0039773","3R",30456441,30459300,2859
"4794","FBgn0264750","2L",11841502,11842445,943
"4795","FBgn0030629","X",15340373,15342117,1744
"4796","FBgn0038251","3R",14659438,14661177,1739
"4797","FBgn0045469","3R",21844014,21845265,1251
"4798","FBgn0030310","X",11561643,11562779,1136
"4799","FBgn0267739","2L",12040782,12041515,733
"4800","FBgn0267868","X",4313626,4314216,590
"4801","FBgn0035138","3L",365664,366437,773
"4802","FBgn0262419","3R",10100022,10100121,99
"4803","FBgn0267792","2R",8600415,8612295,11880
"4804","FBgn0263596","3R",8049167,8049456,289
"4805","FBgn0035233","3L",1558228,1559863,1635
"4806","FBgn0001222","2R",18130303,18134634,4331
"4807","FBgn0031622","2L",4688965,4690702,1737
"4808","FBgn0031058","X",19687791,19688948,1157
"4809","FBgn0053147","2R",18718114,18754675,36561
"4810","FBgn0033607","2R",11280484,11283971,3487
"4811","FBgn0039180","3R",24293366,24294399,1033
"4812","FBgn0041224","3R",26965124,26966485,1361
"4813","FBgn0267755","3R",27503393,27504101,708
"4814","FBgn0032246","2L",10423291,10425482,2191
"4815","FBgn0030437","X",12950436,12957462,7026
"4816","FBgn0020248","3L",1475438,1489547,14109
"4817","FBgn0011826","X",16554627,16560016,5389
"4818","FBgn0267678","3R",12276604,12276932,328
"4819","FBgn0029949","X",7401698,7403174,1476
"4820","FBgn0003884","3R",7086599,7088839,2240
"4821","FBgn0265666","2R",19603295,19603895,600
"4822","FBgn0029843","X",6091205,6103971,12766
"4823","FBgn0051988","2L",21201493,21202802,1309
"4824","FBgn0039402","3R",26052821,26054128,1307
"4825","FBgn0042126","2L",12034190,12036131,1941
"4826","FBgn0032846","2L",20091435,20093152,1717
"4827","FBgn0264699","3L",23784231,23787405,3174
"4828","FBgn0039048","3R",23062713,23067259,4546
"4829","FBgn0261535","2L",14352594,14355085,2491
"4830","FBgn0039304","3R",25260963,25262498,1535
"4831","FBgn0010015","3R",31039374,31046821,7447
"4832","FBgn0032715","2L",18829012,18831153,2141
"4833","FBgn0265930","3L",11237302,11237620,318
"4834","FBgn0001226","3L",9384063,9385694,1631
"4835","FBgn0034399","2R",18835263,18836842,1579
"4836","FBgn0024555","3R",13683921,13693905,9984
"4837","FBgn0039311","3R",25275790,25277212,1422
"4838","FBgn0030240","X",10848757,10852327,3570
"4839","FBgn0036928","3L",20000644,20002446,1802
"4840","FBgn0085395","2L",9370309,9415156,44847
"4841","FBgn0050277","2R",22218456,22220905,2449
"4842","FBgn0032457","2L",12760346,12761840,1494
"4843","FBgn0037747","3R",9767834,9770027,2193
"4844","FBgn0266747","3R",2744304,2744800,496
"4845","FBgn0064126","3R",8244055,8248054,3999
"4846","FBgn0261811","X",19830215,19852059,21844
"4847","FBgn0266592","3L",527671,528129,458
"4848","FBgn0261993","3R",24366527,24367220,693
"4849","FBgn0037609","3R",8675283,8676613,1330
"4850","FBgn0043005","3R",23696372,23699027,2655
"4851","FBgn0010292","X",7901880,7903643,1763
"4852","FBgn0267737","3L",21333010,21333511,501
"4853","FBgn0086673","2L",16804884,16816069,11185
"4854","FBgn0037417","3R",6263976,6267395,3419
"4855","FBgn0010424","3L",17046063,17048390,2327
"4856","FBgn0034497","2R",20279066,20281127,2061
"4857","FBgn0259954","2L",3699464,3699826,362
"4858","FBgn0051100","3R",8995229,9003650,8421
"4859","FBgn0259822","2L",11156118,11203544,47426
"4860","FBgn0038224","3R",14326947,14327735,788
"4861","FBgn0051388","3R",11237815,11240114,2299
"4862","FBgn0036157","3L",11425158,11426395,1237
"4863","FBgn0037388","3R",5847220,5848177,957
"4864","FBgn0085380","2L",4694721,4722465,27744
"4865","FBgn0053494","3R",25493481,25495161,1680
"4866","FBgn0041233","2R",23541054,23542379,1325
"4867","FBgn0262483","3R",15374635,15402543,27908
"4868","FBgn0035539","3L",4384442,4403181,18739
"4869","FBgn0027598","3R",30808617,30827005,18388
"4870","FBgn0051682","2L",2239414,2240593,1179
"4871","FBgn0036767","3L",17885948,17886645,697
"4872","FBgn0039406","3R",26058420,26059267,847
"4873","FBgn0267903","Y",3215547,3215855,308
"4874","FBgn0032859","2L",20417057,20423027,5970
"4875","FBgn0033904","2R",14166982,14168233,1251
"4876","FBgn0036829","3L",18908260,18911182,2922
"4877","FBgn0260452","2L",6308819,6309475,656
"4878","FBgn0262376","3L",17315006,17315105,99
"4879","FBgn0032376","2L",11791025,11792365,1340
"4880","FBgn0020385","3R",10696534,10703316,6782
"4881","FBgn0040068","X",19261820,19273280,11460
"4882","FBgn0029587","X",1681566,1684891,3325
"4883","FBgn0032733","2L",18988268,18990233,1965
"4884","FBgn0033303","2R",8569137,8570306,1169
"4885","FBgn0032244","2L",10419190,10420612,1422
"4886","FBgn0265376","3R",4596283,4599749,3466
"4887","FBgn0085322","3R",27164708,27165575,867
"4888","FBgn0004143","X",7049476,7050321,845
"4889","FBgn0265955","2L",5287848,5288361,513
"4890","FBgn0265582","2L",17429706,17430157,451
"4891","FBgn0035435","3L",3318028,3319232,1204
"4892","FBgn0010294","X",3240026,3240571,545
"4893","FBgn0067311","2L",20816456,20817270,814
"4894","FBgn0052640","X",13178005,13178523,518
"4895","FBgn0038608","3R",18364244,18366162,1918
"4896","FBgn0021874","2L",566366,568121,1755
"4897","FBgn0267915","2L",7094515,7095248,733
"4898","FBgn0001122","2R",10437985,10465701,27716
"4899","FBgn0034415","2R",19055231,19055924,693
"4900","FBgn0243512","3R",8105332,8122294,16962
"4901","FBgn0016975","X",22980722,23004648,23926
"4902","FBgn0284080","2R",854814,855571,757
"4903","FBgn0039764","3R",30423032,30423929,897
"4904","FBgn0011951","X",14017212,14017284,72
"4905","FBgn0039213","3R",24625671,24634714,9043
"4906","FBgn0051418","3R",17283795,17284511,716
"4907","FBgn0039537","3R",27677522,27679013,1491
"4908","FBgn0019644","3L",9729999,9731224,1225
"4909","FBgn0031514","2L",3275800,3280534,4734
"4910","FBgn0262647","2L",11123777,11129335,5558
"4911","FBgn0082988","3R",5598423,5598566,143
"4912","FBgn0030067","X",8901699,8903761,2062
"4913","FBgn0035877","3L",8340785,8342876,2091
"4914","FBgn0029925","X",6972324,6973393,1069
"4915","FBgn0031351","2L",1611410,1612576,1166
"4916","FBgn0263201","2R",10080788,10080924,136
"4917","FBgn0260779","3R",19026174,19028857,2683
"4918","FBgn0267960","3L",11317704,11318357,653
"4919","FBgn0263577","2L",4817816,4817881,65
"4920","FBgn0030838","X",17282496,17305475,22979
"4921","FBgn0039175","3R",24250460,24252679,2219
"4922","FBgn0267550","3L",16302544,16303531,987
"4923","FBgn0264570","3L",23909119,23910123,1004
"4924","FBgn0266390","3R",29095368,29096487,1119
"4925","FBgn0053234","3L",2661622,2663622,2000
"4926","FBgn0264489","3L",9813847,9834345,20498
"4927","FBgn0283666","2R",24063051,24065405,2354
"4928","FBgn0037322","3R",5397643,5399196,1553
"4929","FBgn0032069","2L",8777661,8781252,3591
"4930","FBgn0004919","2R",25072627,25084347,11720
"4931","FBgn0032322","2L",10972280,10973408,1128
"4932","FBgn0259969","3L",6350276,6350829,553
"4933","FBgn0025684","2L",4446670,4448635,1965
"4934","FBgn0037170","3L",22550226,22552019,1793
"4935","FBgn0021765","X",18091259,18092853,1594
"4936","FBgn0002872","3L",1942734,1947475,4741
"4937","FBgn0263855","2R",5969099,5974385,5286
"4938","FBgn0086348","3L",8520552,8521489,937
"4939","FBgn0031277","2L",779173,779655,482
"4940","FBgn0033221","2R",7789206,7789988,782
"4941","FBgn0260634","3R",23808285,23819237,10952
"4942","FBgn0052726","X",7425220,7425743,523
"4943","FBgn0065109","2L",9771155,9775030,3875
"4944","FBgn0017430","3L",8599442,8600879,1437
"4945","FBgn0031523","2L",3332814,3334790,1976
"4946","FBgn0038067","3R",12634917,12636283,1366
"4947","FBgn0039199","3R",24390592,24391870,1278
"4948","FBgn0267249","3L",18979368,18979590,222
"4949","FBgn0011985","2L",3169582,3169663,81
"4950","FBgn0262480","2R",18863896,18864558,662
"4951","FBgn0020510","3R",14119262,14122420,3158
"4952","FBgn0035194","3L",1246986,1247677,691
"4953","FBgn0034893","2R",23698105,23699014,909
"4954","FBgn0030052","X",8574306,8588528,14222
"4955","FBgn0030100","X",9193898,9195333,1435
"4956","FBgn0261861","3R",26784338,26785753,1415
"4957","FBgn0053640","2L",13527841,13528537,696
"4958","FBgn0267307","3L",5377814,5378407,593
"4959","FBgn0020386","3L",129450,145895,16445
"4960","FBgn0050472","2R",15423185,15424139,954
"4961","FBgn0036237","3L",11991853,11993179,1326
"4962","FBgn0261588","2R",8327490,8396280,68790
"4963","FBgn0085212","2L",9890061,9890772,711
"4964","FBgn0052685","X",10071858,10082492,10634
"4965","FBgn0033913","2R",14219898,14230620,10722
"4966","FBgn0033653","2R",11825345,11827097,1752
"4967","FBgn0036860","3L",19275791,19279919,4128
"4968","FBgn0046886","3R",27544443,27545836,1393
"4969","FBgn0036462","3L",14997981,14999666,1685
"4970","FBgn0002641","X",20429675,20433210,3535
"4971","FBgn0034446","2R",19444179,19445058,879
"4972","FBgn0266680","3L",2517161,2518402,1241
"4973","FBgn0262604","3R",8819618,8821098,1480
"4974","FBgn0085786","2R",3524536,3526047,1511
"4975","FBgn0030672","X",15705806,15710539,4733
"4976","FBgn0036835","3L",18984961,18985634,673
"4977","FBgn0030411","X",12629878,12631111,1233
"4978","FBgn0267128","3R",29276376,29277108,732
"4979","FBgn0033457","2R",9865632,9867051,1419
"4980","FBgn0266408","3R",19908403,19910318,1915
"4981","FBgn0010803","3R",9265027,9266904,1877
"4982","FBgn0037873","3R",11208887,11209849,962
"4983","FBgn0065076","2R",19727098,19727152,54
"4984","FBgn0262384","3R",31753524,31753591,67
"4985","FBgn0030327","X",11706575,11709951,3376
"4986","FBgn0012018","2L",7711476,7711661,185
"4987","FBgn0034083","2R",16150123,16169519,19396
"4988","FBgn0036711","3L",17340279,17341316,1037
"4989","FBgn0040743","2R",16792642,16793179,537
"4990","FBgn0050231","2R",17604771,17604843,72
"4991","FBgn0042098","2R",21798017,21799195,1178
"4992","FBgn0039932","4",962341,978489,16148
"4993","FBgn0267863","Y",3264145,3264418,273
"4994","FBgn0024754","2R",15566271,15569404,3133
"4995","FBgn0267761","3R",23957305,23958388,1083
"4996","FBgn0020270","2L",11282090,11284335,2245
"4997","FBgn0046999","2R",16873015,16873755,740
"4998","FBgn0001223","3L",9372931,9374964,2033
"4999","FBgn0267162","X",10071391,10071734,343
"5000","FBgn0264896","3R",21845453,21846711,1258
"5001","FBgn0036678","3L",16928381,16935536,7155
"5002","FBgn0036878","3L",19517552,19518332,780
"5003","FBgn0037504","3R",7472458,7473781,1323
"5004","FBgn0026876","X",1236873,1239884,3011
"5005","FBgn0028980","3L",6055136,6057002,1866
"5006","FBgn0083068","3L",11096496,11098556,2060
"5007","FBgn0085228","2R",20287596,20288346,750
"5008","FBgn0030577","X",14775308,14776299,991
"5009","FBgn0265833","2R",19953795,19954645,850
"5010","FBgn0035240","3L",1602954,1617355,14401
"5011","FBgn0038210","3R",14162709,14163625,916
"5012","FBgn0031235","2L",232487,234208,1721
"5013","FBgn0038879","3R",21283197,21284050,853
"5014","FBgn0039751","3R",30175786,30177700,1914
"5015","FBgn0265541","2R",17135595,17136325,730
"5016","FBgn0037180","3L",22695953,22696435,482
"5017","FBgn0038353","3R",15695241,15697142,1901
"5018","FBgn0263049","2L",18455717,18473132,17415
"5019","FBgn0034883","2R",23603722,23616754,13032
"5020","FBgn0283651","2L",14104090,14160587,56497
"5021","FBgn0042125","2L",11997900,11999340,1440
"5022","FBgn0264386","X",6104085,6192483,88398
"5023","FBgn0262293","2L",23168825,23168899,74
"5024","FBgn0035608","3L",5497523,5498958,1435
"5025","FBgn0050251","2R",12334995,12335066,71
"5026","FBgn0028523","2L",16400175,16448469,48294
"5027","FBgn0035642","3L",5873311,5875466,2155
"5028","FBgn0038873","3R",21242618,21245418,2800
"5029","FBgn0036203","3L",11767299,11772157,4858
"5030","FBgn0038506","3R",17409619,17410840,1221
"5031","FBgn0265311","2R",9183395,9184495,1100
"5032","FBgn0267958","3R",12744672,12745388,716
"5033","FBgn0002783","3R",15968134,15972913,4779
"5034","FBgn0051156","3R",22608670,22613656,4986
"5035","FBgn0261797","3L",4807368,4825687,18319
"5036","FBgn0040342","X",930931,932475,1544
"5037","FBgn0036938","3L",20112265,20112847,582
"5038","FBgn0000137","X",460747,463176,2429
"5039","FBgn0029697","X",4218170,4223331,5161
"5040","FBgn0265922","X",21583802,21584575,773
"5041","FBgn0266162","2L",15912558,15913109,551
"5042","FBgn0039682","3R",29685736,29689311,3575
"5043","FBgn0266647","X",21146281,21147041,760
"5044","FBgn0267622","3L",22274083,22275716,1633
"5045","FBgn0043533","2R",19713395,19713976,581
"5046","FBgn0265668","2L",15882783,15883190,407
"5047","FBgn0263763","3L",15052998,15053351,353
"5048","FBgn0265638","2R",8242396,8243500,1104
"5049","FBgn0020620","2R",13984815,13990707,5892
"5050","FBgn0021979","2R",23067196,23071875,4679
"5051","FBgn0038473","3R",17070523,17072675,2152
"5052","FBgn0052412","3L",5900835,5902456,1621
"5053","FBgn0024194","3L",3162180,3163852,1672
"5054","FBgn0265694","X",7555778,7557844,2066
"5055","FBgn0263379","3L",12648907,12653090,4183
"5056","FBgn0035112","3L",218068,218663,595
"5057","FBgn0032969","2L",21974749,21992933,18184
"5058","FBgn0024732","2R",12044612,12050172,5560
"5059","FBgn0264390","X",20759736,20760953,1217
"5060","FBgn0032295","2L",10737345,10740762,3417
"5061","FBgn0265298","2L",12431075,12434665,3590
"5062","FBgn0003169","3R",14619030,14625703,6673
"5063","FBgn0035000","2R",24377831,24378740,909
"5064","FBgn0039783","3R",30510083,30512214,2131
"5065","FBgn0029974","X",7903704,7908286,4582
"5066","FBgn0264267","2L",1158576,1159355,779
"5067","FBgn0039310","3R",25273837,25275237,1400
"5068","FBgn0036262","3L",12184984,12187860,2876
"5069","FBgn0266384","3L",5780102,5780863,761
"5070","FBgn0267800","3R",8460241,8461200,959
"5071","FBgn0035504","3L",4174859,4178270,3411
"5072","FBgn0262213","2L",5068570,5068684,114
"5073","FBgn0037138","3L",21836665,21841356,4691
"5074","FBgn0003130","2R",15826693,15835055,8362
"5075","FBgn0038125","3R",13191599,13192509,910
"5076","FBgn0030805","X",16938244,16940873,2629
"5077","FBgn0034012","2R",15331325,15339384,8059
"5078","FBgn0267880","Y",3113685,3114094,409
"5079","FBgn0038771","3R",20056418,20059750,3332
"5080","FBgn0031504","2L",3128635,3129489,854
"5081","FBgn0037031","3L",20841987,20844340,2353
"5082","FBgn0010453","2L",7255419,7277171,21752
"5083","FBgn0029993","X",8075877,8078240,2363
"5084","FBgn0036641","3L",16580398,16581547,1149
"5085","FBgn0263538","X",16606108,16606194,86
"5086","FBgn0051064","3R",27229505,27239085,9580
"5087","FBgn0262905","X",19484858,19485423,565
"5088","FBgn0033851","2R",13525377,13526448,1071
"5089","FBgn0263999","2R",21935002,21936863,1861
"5090","FBgn0035312","3L",2172995,2174332,1337
"5091","FBgn0031664","2L",4979513,4981592,2079
"5092","FBgn0262150","2L",15810571,15812141,1570
"5093","FBgn0032694","2L",18617256,18661776,44520
"5094","FBgn0263873","2L",19796365,19958424,162059
