"","ensembl_gene_id","chromosome_name","start_position","end_position","length"
"2427","ENSACAG00000003030","GL343523.1",438314,481356,43042
"2428","ENSACAG00000003031","GL343306.1",727404,773217,45813
"2429","ENSACAG00000003034","GL343466.1",460479,470285,9806
"2430","ENSACAG00000003035","5",113676330,113713827,37497
"2431","ENSACAG00000003036","AAWZ02039281",21,4029,4008
"2432","ENSACAG00000003037","LGf",2220353,2251354,31001
"2433","ENSACAG00000003038","5",118512476,118538168,25692
"2434","ENSACAG00000003039","4",10757617,10767854,10237
"2435","ENSACAG00000003040","GL343857.1",59173,151096,91923
"2436","ENSACAG00000003041","1",61643301,61705287,61986
"2437","ENSACAG00000003044","1",135860852,135874646,13794
"2438","ENSACAG00000003045","3",188598418,188669993,71575
"2439","ENSACAG00000003046","3",39161491,39162018,527
"2440","ENSACAG00000003047","GL343193.1",14131743,14186890,55147
"2441","ENSACAG00000003048","3",39126779,39157069,30290
"2442","ENSACAG00000003049","6",36030303,36037094,6791
"2443","ENSACAG00000003051","GL343693.1",227825,234276,6451
"2444","ENSACAG00000003052","GL343205.1",3943790,4086177,142387
"2445","ENSACAG00000003054","GL344397.1",31523,43057,11534
"2446","ENSACAG00000003055","5",54627965,54648975,21010
"2447","ENSACAG00000003056","3",137828481,137880426,51945
"2448","ENSACAG00000003059","4",119280581,119292506,11925
"2449","ENSACAG00000003060","GL343282.1",302046,313144,11098
"2450","ENSACAG00000003061","AAWZ02035066",30842,42749,11907
"2451","ENSACAG00000003064","3",188730232,188764173,33941
"2452","ENSACAG00000003065","GL343295.1",1152853,1169353,16500
"2453","ENSACAG00000003067","2",163284371,163290104,5733
"2454","ENSACAG00000003068","GL344055.1",1901,57511,55610
"2455","ENSACAG00000003070","GL344210.1",29132,62567,33435
"2456","ENSACAG00000003071","5",54682436,54798574,116138
"2457","ENSACAG00000003072","GL343221.1",1992585,2038721,46136
"2458","ENSACAG00000003074","1",88194806,88210084,15278
"2459","ENSACAG00000003075","GL343914.1",32899,83736,50837
"2460","ENSACAG00000003076","GL343802.1",115686,171078,55392
"2461","ENSACAG00000003077","4",55799949,55811716,11767
"2462","ENSACAG00000003078","GL343979.1",72160,76574,4414
"2463","ENSACAG00000003079","4",119264652,119277025,12373
"2464","ENSACAG00000003080","GL343257.1",531356,572640,41284
"2465","ENSACAG00000003082","1",102061152,102317064,255912
"2466","ENSACAG00000003083","GL343306.1",803284,839200,35916
"2467","ENSACAG00000003084","1",135884049,135913779,29730
"2468","ENSACAG00000003085","GL343209.1",968989,979502,10513
"2469","ENSACAG00000003086","5",55229141,55237674,8533
"2470","ENSACAG00000003088","AAWZ02037434",7354,13029,5675
"2471","ENSACAG00000003089","GL343693.1",158724,195342,36618
"2472","ENSACAG00000003090","4",130382670,130387388,4718
"2473","ENSACAG00000003091","GL343338.1",109121,113039,3918
"2474","ENSACAG00000003093","GL343221.1",2060267,2100738,40471
"2475","ENSACAG00000003094","1",211666769,211745235,78466
"2476","ENSACAG00000003095","4",55849625,55891918,42293
"2477","ENSACAG00000003096","GL343338.1",154659,161881,7222
"2478","ENSACAG00000003097","GL343205.1",3673862,3794713,120851
"2479","ENSACAG00000003098","4",87277932,87405993,128061
"2480","ENSACAG00000003099","LGf",2157487,2158176,689
"2481","ENSACAG00000003100","6",35938280,35999197,60917
"2482","ENSACAG00000003102","4",87405300,87456804,51504
"2483","ENSACAG00000003103","GL343736.1",5912,21922,16010
"2484","ENSACAG00000003104","GL343209.1",990143,1000707,10564
"2485","ENSACAG00000003105","3",39103762,39116306,12544
"2486","ENSACAG00000003106","4",119230864,119256570,25706
"2487","ENSACAG00000003107","3",188795027,188863814,68787
"2488","ENSACAG00000003108","LGf",2088296,2106706,18410
"2489","ENSACAG00000003109","GL343257.1",447472,529197,81725
"2490","ENSACAG00000003110","1",101370540,101863805,493265
"2491","ENSACAG00000003111","2",163190574,163277762,87188
"2492","ENSACAG00000003113","1",136433007,136452699,19692
"2493","ENSACAG00000003114","GL344540.1",15939,26376,10437
"2494","ENSACAG00000003116","5",50527945,50541723,13778
"2495","ENSACAG00000003117","GL343914.1",11079,25126,14047
"2496","ENSACAG00000003118","6",35847103,35848839,1736
"2497","ENSACAG00000003119","GL343428.1",156120,172896,16776
"2498","ENSACAG00000003120","4",130396386,130423038,26652
"2499","ENSACAG00000003121","GL343428.1",199656,225683,26027
"2500","ENSACAG00000003122","AAWZ02038736",420,10574,10154
"2501","ENSACAG00000003123","3",39109486,39109946,460
"2502","ENSACAG00000003124","4",87455776,87501486,45710
"2503","ENSACAG00000003125","5",50519772,50527795,8023
"2504","ENSACAG00000003127","GL343306.1",873701,874705,1004
"2505","ENSACAG00000003128","GL343947.1",40622,58062,17440
"2506","ENSACAG00000003130","GL343306.1",1001348,1034087,32739
"2507","ENSACAG00000003131","GL343802.1",84699,104349,19650
"2508","ENSACAG00000003132","1",43683048,43711020,27972
"2509","ENSACAG00000003135","GL343193.1",13176190,13351764,175574
"2510","ENSACAG00000003136","GL343367.1",5040,12724,7684
"2511","ENSACAG00000003137","4",87507858,87521157,13299
"2512","ENSACAG00000003138","2",51206366,51219100,12734
"2513","ENSACAG00000003139","GL343466.1",403687,447705,44018
"2514","ENSACAG00000003140","GL343338.1",166738,173782,7044
"2515","ENSACAG00000003141","3",38965655,39004618,38963
"2516","ENSACAG00000003142","6",8112544,8117708,5164
"2517","ENSACAG00000003143","1",88179178,88191938,12760
"2518","ENSACAG00000003144","GL343286.1",1215386,1235574,20188
"2519","ENSACAG00000003145","1",136751313,136788919,37606
"2520","ENSACAG00000003147","LGf",2000768,2083568,82800
"2521","ENSACAG00000003148","GL343914.1",9921,11890,1969
"2522","ENSACAG00000003149","5",55241279,55278527,37248
"2523","ENSACAG00000003150","GL344770.1",11317,21435,10118
"2524","ENSACAG00000003151","GL343914.1",23,9710,9687
"2525","ENSACAG00000003152","AAWZ02035066",54944,62673,7729
"2526","ENSACAG00000003153","2",82768703,82822065,53362
"2527","ENSACAG00000003154","5",50489074,50509237,20163
"2528","ENSACAG00000003155","6",8123987,8167517,43530
"2529","ENSACAG00000003156","1",61725592,61952680,227088
"2530","ENSACAG00000003157","GL343338.1",181181,184395,3214
"2531","ENSACAG00000003158","4",87534617,87603068,68451
"2532","ENSACAG00000003159","GL343428.1",269021,270343,1322
"2533","ENSACAG00000003160","6",68929981,68944676,14695
"2534","ENSACAG00000003161","GL343941.1",1493,10585,9092
"2535","ENSACAG00000003162","1",43623691,43665251,41560
"2536","ENSACAG00000003163","GL343428.1",280573,284063,3490
"2537","ENSACAG00000003164","1",101210470,101345189,134719
"2538","ENSACAG00000003165","3",138003141,138047480,44339
"2539","ENSACAG00000003166","GL343428.1",288353,303177,14824
"2540","ENSACAG00000003167","GL343193.1",12660019,12715928,55909
"2541","ENSACAG00000003168","5",3946892,3953744,6852
"2542","ENSACAG00000003169","GL343306.1",1040195,1045766,5571
"2543","ENSACAG00000003170","4",119140502,119150508,10006
"2544","ENSACAG00000003171","GL344071.1",94246,104159,9913
"2545","ENSACAG00000003172","5",55278327,55285534,7207
"2546","ENSACAG00000003173","GL343941.1",15879,26283,10404
"2547","ENSACAG00000003174","2",51148432,51275884,127452
"2548","ENSACAG00000003176","GL343802.1",26349,60195,33846
"2549","ENSACAG00000003177","GL343771.1",40749,72442,31693
"2550","ENSACAG00000003178","GL343649.1",120362,152870,32508
"2551","ENSACAG00000003184","1",88067553,88171693,104140
"2552","ENSACAG00000003185","3",138069642,138072773,3131
"2553","ENSACAG00000003186","GL343338.1",190379,199362,8983
"2554","ENSACAG00000003187","2",82835526,82896091,60565
"2555","ENSACAG00000003188","AAWZ02040866",817,2763,1946
"2556","ENSACAG00000003189","3",138088462,138130904,42442
"2557","ENSACAG00000003190","GL343306.1",1067313,1072088,4775
"2558","ENSACAG00000003191","4",56135591,56135893,302
"2559","ENSACAG00000003192","4",119122540,119133677,11137
"2560","ENSACAG00000003193","GL343466.1",381219,401753,20534
"2561","ENSACAG00000003194","GL345114.1",1132,7901,6769
"2562","ENSACAG00000003195","1",61969794,61976690,6896
"2563","ENSACAG00000003196","3",145091296,145127269,35973
"2564","ENSACAG00000003197","1",62669268,62691209,21941
"2565","ENSACAG00000003199","1",245070312,245129928,59616
"2566","ENSACAG00000003200","GL343736.1",32014,70163,38149
"2567","ENSACAG00000003201","GL343221.1",2201676,2444592,242916
"2568","ENSACAG00000003202","GL343909.1",7757,13765,6008
"2569","ENSACAG00000003203","4",56749954,56810319,60365
"2570","ENSACAG00000003204","5",55315245,55352809,37564
"2571","ENSACAG00000003205","GL343205.1",2928176,3023363,95187
"2572","ENSACAG00000003206","5",118414608,118507635,93027
"2573","ENSACAG00000003208","LGa",1404180,1482078,77898
"2574","ENSACAG00000003209","GL343643.1",1174,17884,16710
"2575","ENSACAG00000003210","3",188868624,188872605,3981
"2576","ENSACAG00000003211","1",218469527,218571129,101602
"2577","ENSACAG00000003212","4",17344005,17356287,12282
"2578","ENSACAG00000003213","1",224243155,224442845,199690
"2579","ENSACAG00000003214","GL343649.1",166882,171829,4947
"2580","ENSACAG00000003215","GL343257.1",439921,440919,998
"2581","ENSACAG00000003216","GL343306.1",1156868,1170739,13871
"2582","ENSACAG00000003217","3",38851756,38859378,7622
"2583","ENSACAG00000003220","GL343941.1",32844,35257,2413
"2584","ENSACAG00000003221","1",99535421,99984276,448855
"2585","ENSACAG00000003222","3",188887299,188947168,59869
"2586","ENSACAG00000003223","AAWZ02038242",5364,9744,4380
"2587","ENSACAG00000003225","1",211778053,211817166,39113
"2588","ENSACAG00000003227","2",51286088,51348777,62689
"2589","ENSACAG00000003228","GL343947.1",60391,64261,3870
"2590","ENSACAG00000003229","GL344387.1",29585,43742,14157
"2591","ENSACAG00000003230","GL343197.1",47798,51495,3697
"2592","ENSACAG00000003231","6",8204506,8579831,375325
"2593","ENSACAG00000003232","5",50456954,50477532,20578
"2594","ENSACAG00000003233","4",56863232,56877686,14454
"2595","ENSACAG00000003234","1",43599498,43616397,16899
"2596","ENSACAG00000003235","GL344508.1",4050,36511,32461
"2597","ENSACAG00000003237","GL343257.1",173957,348403,174446
"2598","ENSACAG00000003238","GL343286.1",1188429,1190063,1634
"2599","ENSACAG00000003239","GL343465.1",765624,770622,4998
"2600","ENSACAG00000003240","GL343941.1",38668,93619,54951
"2601","ENSACAG00000003242","GL343947.1",68401,78772,10371
"2602","ENSACAG00000003243","1",43580704,43599325,18621
"2603","ENSACAG00000003244","GL343286.1",1162197,1174908,12711
"2604","ENSACAG00000003246","GL343649.1",177805,263715,85910
"2605","ENSACAG00000003248","GL343693.1",101564,147072,45508
"2606","ENSACAG00000003249","3",145082447,145083793,1346
"2607","ENSACAG00000003250","GL343306.1",1169225,1174335,5110
"2608","ENSACAG00000003251","1",244873141,244874203,1062
"2609","ENSACAG00000003252","GL343519.1",366887,379711,12824
"2610","ENSACAG00000003254","GL343605.1",46318,317334,271016
"2611","ENSACAG00000003255","GL343465.1",735609,750645,15036
"2612","ENSACAG00000003256","GL343306.1",1221541,1324831,103290
"2613","ENSACAG00000003258","GL343461.1",128311,154556,26245
"2614","ENSACAG00000003259","GL343193.1",12540469,12572985,32516
"2615","ENSACAG00000003260","GL343286.1",1149029,1158363,9334
"2616","ENSACAG00000003261","4",87618199,87619260,1061
"2617","ENSACAG00000003262","2",51368864,51523468,154604
"2618","ENSACAG00000003263","3",38824577,38834920,10343
"2619","ENSACAG00000003264","GL343338.1",203364,228851,25487
"2620","ENSACAG00000003265","4",17437297,17541896,104599
"2621","ENSACAG00000003266","4",87675652,87686406,10754
"2622","ENSACAG00000003267","3",100435670,100574569,138899
"2623","ENSACAG00000003268","AAWZ02037269",2715,17338,14623
"2624","ENSACAG00000003269","1",224484238,224498318,14080
"2625","ENSACAG00000003270","1",209990904,210137881,146977
"2626","ENSACAG00000003271","GL344464.1",25219,32484,7265
"2627","ENSACAG00000003273","6",68783671,68836788,53117
"2628","ENSACAG00000003274","GL343466.1",353349,381727,28378
"2629","ENSACAG00000003277","GL343461.1",163032,348814,185782
"2630","ENSACAG00000003279","GL343802.1",16736,24810,8074
"2631","ENSACAG00000003280","1",43433545,43572838,139293
"2632","ENSACAG00000003281","GL343802.1",3625,10477,6852
"2633","ENSACAG00000003282","GL343286.1",1092498,1109476,16978
"2634","ENSACAG00000003283","6",68690136,68690918,782
"2635","ENSACAG00000003284","4",56890862,56918252,27390
"2636","ENSACAG00000003286","GL343286.1",1060681,1075565,14884
"2637","ENSACAG00000003288","1",255717289,255739129,21840
"2638","ENSACAG00000003289","GL343257.1",260464,322819,62355
"2639","ENSACAG00000003290","4",87721367,87728259,6892
"2640","ENSACAG00000003292","3",27525279,27535306,10027
"2641","ENSACAG00000003293","GL343466.1",342647,343860,1213
"2642","ENSACAG00000003294","4",130445325,130452152,6827
"2643","ENSACAG00000003299","GL343580.1",485125,523731,38606
"2644","ENSACAG00000003302","1",255741229,255748489,7260
"2645","ENSACAG00000003304","2",82971566,82971985,419
"2646","ENSACAG00000003305","GL343306.1",1494109,1527270,33161
"2647","ENSACAG00000003306","GL343205.1",2885730,2886638,908
"2648","ENSACAG00000003307","GL343643.1",21145,32610,11465
"2649","ENSACAG00000003308","6",68558456,68599859,41403
"2650","ENSACAG00000003309","GL343264.1",488959,516908,27949
"2651","ENSACAG00000003311","GL343264.1",464765,487359,22594
"2652","ENSACAG00000003314","1",136796646,136811637,14991
"2653","ENSACAG00000003315","5",118049868,118130043,80175
"2654","ENSACAG00000003316","4",56922935,56939755,16820
"2655","ENSACAG00000003317","GL343947.1",83657,85469,1812
"2656","ENSACAG00000003318","1",178427592,178647326,219734
"2657","ENSACAG00000003319","1",210243833,210598529,354696
"2658","ENSACAG00000003320","GL343481.1",323435,324899,1464
"2659","ENSACAG00000003321","1",43262008,43394492,132484
"2660","ENSACAG00000003323","3",189155641,189158228,2587
"2661","ENSACAG00000003325","GL343338.1",232812,254615,21803
"2662","ENSACAG00000003326","GL343481.1",314239,490910,176671
"2663","ENSACAG00000003327","2",83059586,83085366,25780
"2664","ENSACAG00000003328","1",255751249,255773078,21829
"2665","ENSACAG00000003329","3",100319723,100417964,98241
"2666","ENSACAG00000003330","GL343205.1",2839547,2849523,9976
"2667","ENSACAG00000003331","GL343580.1",301242,312387,11145
"2668","ENSACAG00000003333","AAWZ02041427",2107,3525,1418
"2669","ENSACAG00000003335","GL343807.1",121439,201271,79832
"2670","ENSACAG00000003336","4",130492825,130518274,25449
"2671","ENSACAG00000003338","GL343286.1",1006426,1015158,8732
"2672","ENSACAG00000003339","1",136839729,136863476,23747
"2673","ENSACAG00000003340","GL343947.1",86484,95270,8786
"2674","ENSACAG00000003341","3",27506757,27524849,18092
"2675","ENSACAG00000003343","GL343614.1",322060,351360,29300
"2676","ENSACAG00000003344","GL343488.1",499154,523793,24639
"2677","ENSACAG00000003345","GL343278.1",122167,199240,77073
"2678","ENSACAG00000003346","GL344496.1",4550,5206,656
"2679","ENSACAG00000003347","GL343519.1",357140,363781,6641
"2680","ENSACAG00000003350","GL344013.1",84366,87126,2760
"2681","ENSACAG00000003351","GL343465.1",715381,721067,5686
"2682","ENSACAG00000003352","GL343803.1",64722,142160,77438
"2683","ENSACAG00000003353","GL343264.1",481651,482382,731
"2684","ENSACAG00000003354","4",17706169,17848839,142670
"2685","ENSACAG00000003355","GL343264.1",446821,461624,14803
"2686","ENSACAG00000003356","1",216153367,216236421,83054
"2687","ENSACAG00000003357","GL343612.1",298440,317860,19420
"2688","ENSACAG00000003358","6",68512743,68533019,20276
"2689","ENSACAG00000003359","GL343909.1",90878,109230,18352
"2690","ENSACAG00000003360","GL343319.1",228678,250047,21369
"2691","ENSACAG00000003362","GL343612.1",276151,295023,18872
"2692","ENSACAG00000003363","GL344013.1",101234,109988,8754
"2693","ENSACAG00000003364","5",50373845,50429041,55196
"2694","ENSACAG00000003365","GL343466.1",287338,287727,389
"2695","ENSACAG00000003367","3",38777534,38800761,23227
"2696","ENSACAG00000003368","5",117972603,118002428,29825
"2697","ENSACAG00000003369","GL343205.1",2820323,2837584,17261
"2698","ENSACAG00000003370","GL343466.1",265902,266282,380
"2699","ENSACAG00000003371","LGa",1388888,1395010,6122
"2700","ENSACAG00000003373","GL343466.1",243009,243389,380
"2701","ENSACAG00000003374","2",51628055,51837325,209270
"2702","ENSACAG00000003375","3",99931216,99957580,26364
"2703","ENSACAG00000003376","GL343465.1",664608,691352,26744
"2704","ENSACAG00000003377","4",119087442,119104236,16794
"2705","ENSACAG00000003378","GL344283.1",26799,46305,19506
"2706","ENSACAG00000003380","4",119108959,119116195,7236
"2707","ENSACAG00000003381","GL343466.1",242198,242587,389
"2708","ENSACAG00000003382","GL343286.1",990031,1001683,11652
"2709","ENSACAG00000003384","LGa",1316547,1348136,31589
"2710","ENSACAG00000003385","GL343488.1",563768,582862,19094
"2711","ENSACAG00000003386","5",117947336,117960725,13389
"2712","ENSACAG00000003388","GL343466.1",238996,239406,410
"2713","ENSACAG00000003389","GL344283.1",43435,55286,11851
"2714","ENSACAG00000003390","4",56947532,56948737,1205
"2715","ENSACAG00000003391","GL343466.1",207082,233807,26725
"2716","ENSACAG00000003392","GL343319.1",299510,397264,97754
"2717","ENSACAG00000003394","1",216290405,216299813,9408
"2718","ENSACAG00000003395","6",68478056,68510051,31995
"2719","ENSACAG00000003396","5",50340442,50364602,24160
"2720","ENSACAG00000003397","GL343205.1",2737376,2809672,72296
"2721","ENSACAG00000003398","4",56974379,57043208,68829
"2722","ENSACAG00000003399","2",83128892,83157173,28281
"2723","ENSACAG00000003401","GL343193.1",12347333,12473407,126074
"2724","ENSACAG00000003402","GL343414.1",12413,56873,44460
"2725","ENSACAG00000003403","GL343338.1",267507,272525,5018
"2726","ENSACAG00000003405","4",130645499,130661220,15721
"2727","ENSACAG00000003406","4",130662131,130678633,16502
"2728","ENSACAG00000003407","GL343264.1",420261,435775,15514
"2729","ENSACAG00000003408","GL343264.1",380127,416518,36391
"2730","ENSACAG00000003409","4",87728564,87747413,18849
"2731","ENSACAG00000003410","GL343612.1",266248,277322,11074
"2732","ENSACAG00000003412","GL343481.1",607714,608533,819
"2733","ENSACAG00000003413","1",136867520,136935223,67703
"2734","ENSACAG00000003414","GL343257.1",176952,240857,63905
"2735","ENSACAG00000003415","GL343481.1",612315,621070,8755
"2736","ENSACAG00000003417","GL343519.1",282248,338913,56665
"2737","ENSACAG00000003418","1",255790875,255792220,1345
"2738","ENSACAG00000003420","1",255800962,255940358,139396
"2739","ENSACAG00000003421","GL343278.1",245611,345803,100192
"2740","ENSACAG00000003422","1",216322905,216345855,22950
"2741","ENSACAG00000003423","1",211822897,211848883,25986
"2742","ENSACAG00000003424","GL343614.1",276060,319574,43514
"2743","ENSACAG00000003425","GL343947.1",93986,102414,8428
"2744","ENSACAG00000003426","GL343319.1",468920,484975,16055
"2745","ENSACAG00000003427","GL343193.1",12285982,12297130,11148
"2746","ENSACAG00000003428","GL343286.1",891967,921510,29543
"2747","ENSACAG00000003429","3",38688044,38739647,51603
"2748","ENSACAG00000003430","GL343278.1",408251,441175,32924
"2749","ENSACAG00000003431","GL343494.1",173381,222979,49598
"2750","ENSACAG00000003433","2",51936577,52000788,64211
"2751","ENSACAG00000003434","GL343612.1",261622,266110,4488
"2752","ENSACAG00000003435","4",130686884,130754960,68076
"2753","ENSACAG00000003436","GL343643.1",32383,33870,1487
"2754","ENSACAG00000003437","4",18287597,18431350,143753
"2755","ENSACAG00000003438","GL343643.1",38676,46203,7527
"2756","ENSACAG00000003439","GL344460.1",2124,8633,6509
"2757","ENSACAG00000003440","4",18683550,18698866,15316
"2758","ENSACAG00000003441","GL343338.1",278336,342914,64578
"2759","ENSACAG00000003442","5",50263893,50330161,66268
"2760","ENSACAG00000003443","GL343264.1",221330,336666,115336
"2761","ENSACAG00000003444","GL343257.1",110035,124101,14066
"2762","ENSACAG00000003445","GL343612.1",248601,260071,11470
"2763","ENSACAG00000003446","GL343926.1",88200,115086,26886
"2764","ENSACAG00000003447","GL343625.1",57476,86902,29426
"2765","ENSACAG00000003448","GL343612.1",233374,247891,14517
"2766","ENSACAG00000003449","GL343193.1",12206862,12285820,78958
"2767","ENSACAG00000003450","GL343519.1",250386,280030,29644
"2768","ENSACAG00000003451","GL343193.1",12173354,12204015,30661
"2769","ENSACAG00000003452","1",211874719,211897469,22750
"2770","ENSACAG00000003453","GL343711.1",1620,7209,5589
"2771","ENSACAG00000003455","GL343614.1",225716,254675,28959
"2772","ENSACAG00000003456","4",87748549,87757223,8674
"2773","ENSACAG00000003457","AAWZ02038838",1587,10211,8624
"2774","ENSACAG00000003458","4",119000203,119017951,17748
"2775","ENSACAG00000003459","GL343264.1",274159,285483,11324
"2776","ENSACAG00000003460","GL343319.1",527921,570877,42956
"2777","ENSACAG00000003462","1",216491164,216544318,53154
"2778","ENSACAG00000003463","4",18705456,18724572,19116
"2779","ENSACAG00000003464","4",130884200,130884781,581
"2780","ENSACAG00000003465","GL343909.1",121519,124272,2753
"2781","ENSACAG00000003466","1",216582886,216584154,1268
"2782","ENSACAG00000003467","GL343461.1",588141,608138,19997
"2783","ENSACAG00000003468","1",216603269,216800432,197163
"2784","ENSACAG00000003469","AAWZ02040390",1729,6529,4800
"2785","ENSACAG00000003470","LGa",1194413,1224725,30312
"2786","ENSACAG00000003471","4",131068749,131098371,29622
"2787","ENSACAG00000003473","5",50156701,50210806,54105
"2788","ENSACAG00000003474","4",18731127,18772485,41358
"2789","ENSACAG00000003475","3",27485312,27496564,11252
"2790","ENSACAG00000003476","GL343643.1",46358,49390,3032
"2791","ENSACAG00000003477","5",50101435,50132527,31092
"2792","ENSACAG00000003478","GL343580.1",215255,261394,46139
"2793","ENSACAG00000003480","LGa",1090405,1146967,56562
"2794","ENSACAG00000003482","3",99681088,99756282,75194
"2795","ENSACAG00000003483","GL343264.1",49034,68091,19057
"2796","ENSACAG00000003484","GL343278.1",448337,512683,64346
"2797","ENSACAG00000003485","6",68408242,68415673,7431
"2798","ENSACAG00000003486","GL344077.1",5429,20957,15528
"2799","ENSACAG00000003487","LGa",477486,479306,1820
"2800","ENSACAG00000003488","GL344447.1",1486,26154,24668
"2801","ENSACAG00000003489","GL343643.1",50542,53248,2706
"2802","ENSACAG00000003490","3",27439066,27452516,13450
"2803","ENSACAG00000003491","4",131135278,131135466,188
"2804","ENSACAG00000003492","GL343612.1",214229,230149,15920
"2805","ENSACAG00000003494","4",131157664,131211879,54215
"2806","ENSACAG00000003495","5",132979442,133090561,111119
"2807","ENSACAG00000003496","6",68362453,68402550,40097
"2808","ENSACAG00000003497","GL343643.1",55815,67414,11599
"2809","ENSACAG00000003498","4",87757652,87771621,13969
"2810","ENSACAG00000003499","GL343286.1",870158,891135,20977
"2811","ENSACAG00000003500","LGa",355097,361746,6649
"2812","ENSACAG00000003501","GL343947.1",105099,115742,10643
"2813","ENSACAG00000003503","GL343414.1",136385,166660,30275
"2814","ENSACAG00000003504","5",50022759,50097445,74686
"2815","ENSACAG00000003505","LGa",8427,52486,44059
"2816","ENSACAG00000003506","GL343693.1",4388,101039,96651
"2817","ENSACAG00000003507","GL343256.1",99086,231029,131943
"2818","ENSACAG00000003508","GL343711.1",17266,36784,19518
"2819","ENSACAG00000003509","4",131268581,131318455,49874
"2820","ENSACAG00000003510","GL343205.1",2728246,2733784,5538
"2821","ENSACAG00000003511","3",27291628,27394841,103213
"2822","ENSACAG00000003512","5",117906238,117943064,36826
"2823","ENSACAG00000003514","3",26660299,27047902,387603
"2824","ENSACAG00000003515","GL343614.1",204627,219897,15270
"2825","ENSACAG00000003517","GL343257.1",97489,106836,9347
"2826","ENSACAG00000003518","GL344077.1",58242,69328,11086
"2827","ENSACAG00000003520","GL343319.1",580199,614934,34735
"2828","ENSACAG00000003521","1",98826868,99112762,285894
"2829","ENSACAG00000003522","GL343643.1",82996,97930,14934
"2830","ENSACAG00000003523","GL343256.1",298124,305603,7479
"2831","ENSACAG00000003524","3",38490843,38520912,30069
"2832","ENSACAG00000003525","GL343264.1",7037,12690,5653
"2833","ENSACAG00000003527","GL343256.1",309287,317160,7873
"2834","ENSACAG00000003528","4",87782312,87804592,22280
"2835","ENSACAG00000003529","GL343465.1",635376,659621,24245
"2836","ENSACAG00000003530","GL343643.1",123922,145470,21548
"2837","ENSACAG00000003531","1",41836540,41890581,54041
"2838","ENSACAG00000003534","GL343519.1",219460,230032,10572
"2839","ENSACAG00000003535","GL343205.1",2626804,2701859,75055
"2840","ENSACAG00000003536","GL344077.1",69729,74354,4625
"2841","ENSACAG00000003537","GL343218.1",2116834,2141548,24714
"2842","ENSACAG00000003538","4",57071843,57082950,11107
"2843","ENSACAG00000003540","3",99651242,99651709,467
"2844","ENSACAG00000003541","GL343676.1",269413,271071,1658
"2845","ENSACAG00000003543","AAWZ02038342",920,12010,11090
"2846","ENSACAG00000003544","5",117791977,117840421,48444
"2847","ENSACAG00000003545","GL343535.1",269412,450507,181095
"2848","ENSACAG00000003547","GL343466.1",186207,197898,11691
"2849","ENSACAG00000003549","GL343302.1",33745,34076,331
"2850","ENSACAG00000003550","3",99366299,99649987,283688
"2851","ENSACAG00000003551","GL343733.1",236350,240581,4231
"2852","ENSACAG00000003552","4",18793095,18794705,1610
"2853","ENSACAG00000003553","4",18877410,18922494,45084
"2854","ENSACAG00000003554","GL343256.1",337627,378157,40530
"2855","ENSACAG00000003555","GL343302.1",1289,95539,94250
"2856","ENSACAG00000003556","GL343286.1",835325,840735,5410
"2857","ENSACAG00000003557","GL343414.1",176674,200110,23436
"2858","ENSACAG00000003558","GL343302.1",166670,256819,90149
"2859","ENSACAG00000003559","GL344077.1",81908,83806,1898
"2860","ENSACAG00000003560","GL343286.1",827241,829322,2081
"2861","ENSACAG00000003561","GL343711.1",154096,160077,5981
"2862","ENSACAG00000003562","GL344077.1",85909,105402,19493
"2863","ENSACAG00000003563","GL343466.1",168780,181409,12629
"2864","ENSACAG00000003564","GL343733.1",239737,277159,37422
"2865","ENSACAG00000003566","6",46963049,47003873,40824
"2866","ENSACAG00000003567","GL343488.1",601164,608571,7407
"2867","ENSACAG00000003568","GL343711.1",184516,191344,6828
"2868","ENSACAG00000003571","GL343302.1",301234,310166,8932
"2869","ENSACAG00000003572","4",87809658,87835777,26119
"2870","ENSACAG00000003573","GL343221.1",2539044,2614208,75164
"2871","ENSACAG00000003574","GL343649.1",284899,298558,13659
"2872","ENSACAG00000003576","GL343286.1",779230,806310,27080
"2873","ENSACAG00000003577","GL343283.1",1275,57379,56104
"2874","ENSACAG00000003578","2",52081687,52095268,13581
"2875","ENSACAG00000003579","GL343614.1",191216,201021,9805
"2876","ENSACAG00000003580","GL343414.1",211192,272654,61462
"2877","ENSACAG00000003581","GL343257.1",76169,84392,8223
"2878","ENSACAG00000003582","GL343466.1",159822,166064,6242
"2879","ENSACAG00000003583","3",38473516,38490723,17207
"2880","ENSACAG00000003586","GL343612.1",190696,201302,10606
"2881","ENSACAG00000003587","GL343612.1",175450,179055,3605
"2882","ENSACAG00000003589","1",255999555,256018620,19065
"2883","ENSACAG00000003590","AAWZ02036629",2465,23878,21413
"2884","ENSACAG00000003591","GL343612.1",167153,175342,8189
"2885","ENSACAG00000003592","5",117775344,117789726,14382
"2886","ENSACAG00000003593","4",131354171,131387660,33489
"2887","ENSACAG00000003594","GL343465.1",621226,634635,13409
"2888","ENSACAG00000003595","GL343256.1",377964,543894,165930
"2889","ENSACAG00000003596","GL343465.1",559025,595381,36356
"2890","ENSACAG00000003599","GL343319.1",620626,660449,39823
"2891","ENSACAG00000003600","2",199318730,199339178,20448
"2892","ENSACAG00000003601","GL343257.1",70236,71351,1115
"2893","ENSACAG00000003603","GL343257.1",1674,60736,59062
