"","ensembl_gene_id","chromosome_name","start_position","end_position","rank","exon_chrom_start","exon_chrom_end","strand","relative_start_position","relative_end_position","relative_exon_chrom_start","relative_exon_chrom_end","species"
"5603","WBGene00000562","V",15025740,15031473,4,15028007,15028106,-1,9189885,9195618,9192152,9192251,"cele"
"5604","WBGene00000562","V",15025740,15031473,5,15027808,15027961,-1,9189885,9195618,9191953,9192106,"cele"
"5605","WBGene00000562","V",15025740,15031473,6,15027474,15027657,-1,9189885,9195618,9191619,9191802,"cele"
"5606","WBGene00000562","V",15025740,15031473,7,15027162,15027425,-1,9189885,9195618,9191307,9191570,"cele"
"5607","WBGene00000562","V",15025740,15031473,8,15026753,15026927,-1,9189885,9195618,9190898,9191072,"cele"
"5608","WBGene00000562","V",15025740,15031473,9,15026648,15026706,-1,9189885,9195618,9190793,9190851,"cele"
"5609","WBGene00000562","V",15025740,15031473,10,15026408,15026504,-1,9189885,9195618,9190553,9190649,"cele"
"5610","WBGene00000562","V",15025740,15031473,11,15026257,15026363,-1,9189885,9195618,9190402,9190508,"cele"
"5611","WBGene00000562","V",15025740,15031473,12,15025964,15026210,-1,9189885,9195618,9190109,9190355,"cele"
"5612","WBGene00000562","V",15025740,15031473,13,15025740,15025916,-1,9189885,9195618,9189885,9190061,"cele"
"5613","WBGene00000562","V",15025740,15031473,13,15025785,15025916,-1,9189885,9195618,9189930,9190061,"cele"
"5614","WBGene00000562","V",15025740,15031473,1,15029743,15029793,-1,9189885,9195618,9193888,9193938,"cele"
"5775","WBGene00000592","V",14457475,14460136,1,14457475,14457536,1,8621620,8624281,8621620,8621681,"cele"
"5776","WBGene00000592","V",14457475,14460136,2,14457583,14457785,1,8621620,8624281,8621728,8621930,"cele"
"5777","WBGene00000592","V",14457475,14460136,3,14457830,14457996,1,8621620,8624281,8621975,8622141,"cele"
"5778","WBGene00000592","V",14457475,14460136,4,14458046,14458206,1,8621620,8624281,8622191,8622351,"cele"
"5779","WBGene00000592","V",14457475,14460136,5,14458254,14458390,1,8621620,8624281,8622399,8622535,"cele"
"5780","WBGene00000592","V",14457475,14460136,6,14458438,14458568,1,8621620,8624281,8622583,8622713,"cele"
"5781","WBGene00000592","V",14457475,14460136,7,14458616,14458795,1,8621620,8624281,8622761,8622940,"cele"
"5782","WBGene00000592","V",14457475,14460136,8,14458846,14458978,1,8621620,8624281,8622991,8623123,"cele"
"5783","WBGene00000592","V",14457475,14460136,9,14459052,14459262,1,8621620,8624281,8623197,8623407,"cele"
"5784","WBGene00000592","V",14457475,14460136,10,14459313,14459417,1,8621620,8624281,8623458,8623562,"cele"
"5785","WBGene00000592","V",14457475,14460136,11,14459466,14459576,1,8621620,8624281,8623611,8623721,"cele"
"5786","WBGene00000592","V",14457475,14460136,12,14459626,14459729,1,8621620,8624281,8623771,8623874,"cele"
"5787","WBGene00000592","V",14457475,14460136,13,14459779,14460136,1,8621620,8624281,8623924,8624281,"cele"
"5799","WBGene00000599","V",9164297,9165307,1,9165180,9165307,-1,3328442,3329452,3329325,3329452,"cele"
"5800","WBGene00000599","V",9164297,9165307,2,9164297,9165129,-1,3328442,3329452,3328442,3329274,"cele"
"5801","WBGene00000601","V",10423907,10425092,1,10425067,10425092,-1,4588052,4589237,4589212,4589237,"cele"
"5802","WBGene00000601","V",10423907,10425092,2,10424798,10425014,-1,4588052,4589237,4588943,4589159,"cele"
"5803","WBGene00000601","V",10423907,10425092,3,10423907,10424745,-1,4588052,4589237,4588052,4588890,"cele"
"5804","WBGene00000601","V",10423907,10425092,2,10423907,10424745,-1,4588052,4589237,4588052,4588890,"cele"
"5805","WBGene00000601","V",10423907,10425092,1,10424798,10425016,-1,4588052,4589237,4588943,4589161,"cele"
"5806","WBGene00000602","V",10420890,10421892,1,10421680,10421892,-1,4585035,4586037,4585825,4586037,"cele"
"5807","WBGene00000602","V",10420890,10421892,2,10420890,10421627,-1,4585035,4586037,4585035,4585772,"cele"
"5834","WBGene00000614","V",12166706,12167753,1,12166952,12167753,-1,6330851,6331898,6331097,6331898,"cele"
"5835","WBGene00000614","V",12166706,12167753,2,12166706,12166896,-1,6330851,6331898,6330851,6331041,"cele"
"5846","WBGene00000620","V",8049744,8050893,1,8050700,8050893,-1,2213889,2215038,2214845,2215038,"cele"
"5847","WBGene00000620","V",8049744,8050893,2,8050110,8050629,-1,2213889,2215038,2214255,2214774,"cele"
"5848","WBGene00000620","V",8049744,8050893,3,8049744,8050051,-1,2213889,2215038,2213889,2214196,"cele"
"6186","WBGene00000713","V",5835855,5836871,1,5836677,5836871,-1,0,1016,822,1016,"cele"
"6187","WBGene00000713","V",5835855,5836871,2,5835855,5836628,-1,0,1016,0,773,"cele"
"6188","WBGene00000714","V",6829666,6830721,1,6829666,6830520,1,993811,994866,993811,994665,"cele"
"6189","WBGene00000714","V",6829666,6830721,2,6830566,6830721,1,993811,994866,994711,994866,"cele"
"6190","WBGene00000715","V",6831163,6832256,1,6831163,6831981,1,995308,996401,995308,996126,"cele"
"6191","WBGene00000715","V",6831163,6832256,2,6832031,6832256,1,995308,996401,996176,996401,"cele"
"6192","WBGene00000716","V",6835635,6836700,1,6835635,6836449,1,999780,1000845,999780,1000594,"cele"
"6193","WBGene00000716","V",6835635,6836700,2,6836500,6836700,1,999780,1000845,1000645,1000845,"cele"
"6194","WBGene00000717","V",9159642,9160642,1,9160517,9160642,-1,3323787,3324787,3324662,3324787,"cele"
"6195","WBGene00000717","V",9159642,9160642,2,9159642,9160468,-1,3323787,3324787,3323787,3324613,"cele"
"6196","WBGene00000718","V",9162051,9163005,1,9162879,9163005,-1,3326196,3327150,3327024,3327150,"cele"
"6197","WBGene00000718","V",9162051,9163005,2,9162051,9162824,-1,3326196,3327150,3326196,3326969,"cele"
"6198","WBGene00000719","V",9629943,9631012,1,9629943,9630094,1,3794088,3795157,3794088,3794239,"cele"
"6199","WBGene00000719","V",9629943,9631012,2,9630226,9631012,1,3794088,3795157,3794371,3795157,"cele"
"6200","WBGene00000720","V",9632029,9633338,1,9633189,9633338,-1,3796174,3797483,3797334,3797483,"cele"
"6201","WBGene00000720","V",9632029,9633338,2,9632029,9633056,-1,3796174,3797483,3796174,3797201,"cele"
"6202","WBGene00000721","V",10241784,10242718,1,10241784,10241900,1,4405929,4406863,4405929,4406045,"cele"
"6203","WBGene00000721","V",10241784,10242718,2,10241948,10242718,1,4405929,4406863,4406093,4406863,"cele"
"6204","WBGene00000722","V",10291697,10292869,1,10292696,10292869,-1,4455842,4457014,4456841,4457014,"cele"
"6205","WBGene00000722","V",10291697,10292869,2,10291697,10292570,-1,4455842,4457014,4455842,4456715,"cele"
"6206","WBGene00000723","V",10293563,10294623,1,10294490,10294623,-1,4457708,4458768,4458635,4458768,"cele"
"6207","WBGene00000723","V",10293563,10294623,2,10293563,10294410,-1,4457708,4458768,4457708,4458555,"cele"
"6208","WBGene00000724","V",10393531,10395232,1,10395083,10395232,-1,4557676,4559377,4559228,4559377,"cele"
"6209","WBGene00000724","V",10393531,10395232,2,10394876,10395035,-1,4557676,4559377,4559021,4559180,"cele"
"6210","WBGene00000724","V",10393531,10395232,3,10393755,10394263,-1,4557676,4559377,4557900,4558408,"cele"
"6211","WBGene00000724","V",10393531,10395232,4,10393531,10393698,-1,4557676,4559377,4557676,4557843,"cele"
"6212","WBGene00000725","V",10560921,10562150,1,10560921,10561061,1,4725066,4726295,4725066,4725206,"cele"
"6213","WBGene00000725","V",10560921,10562150,2,10561407,10562150,1,4725066,4726295,4725552,4726295,"cele"
"6214","WBGene00000726","V",10949857,10951821,1,10949857,10950162,1,5114002,5115966,5114002,5114307,"cele"
"6215","WBGene00000726","V",10949857,10951821,2,10950205,10950561,1,5114002,5115966,5114350,5114706,"cele"
"6216","WBGene00000726","V",10949857,10951821,3,10950607,10951029,1,5114002,5115966,5114752,5115174,"cele"
"6217","WBGene00000726","V",10949857,10951821,4,10951613,10951821,1,5114002,5115966,5115758,5115966,"cele"
"6218","WBGene00000727","V",11385360,11386529,1,11385360,11385538,1,5549505,5550674,5549505,5549683,"cele"
"6219","WBGene00000727","V",11385360,11386529,2,11385606,11386529,1,5549505,5550674,5549751,5550674,"cele"
"6220","WBGene00000728","V",11388852,11389876,1,11389695,11389876,-1,5552997,5554021,5553840,5554021,"cele"
"6221","WBGene00000728","V",11388852,11389876,2,11388852,11389627,-1,5552997,5554021,5552997,5553772,"cele"
"6222","WBGene00000729","V",11449223,11450357,1,11450204,11450357,-1,5613368,5614502,5614349,5614502,"cele"
"6223","WBGene00000729","V",11449223,11450357,2,11449223,11450050,-1,5613368,5614502,5613368,5614195,"cele"
"6224","WBGene00000730","V",11484032,11484998,1,11484032,11484215,1,5648177,5649143,5648177,5648360,"cele"
"6225","WBGene00000730","V",11484032,11484998,2,11484261,11484998,1,5648177,5649143,5648406,5649143,"cele"
"6226","WBGene00000731","V",11829582,11831220,1,11829582,11829735,1,5993727,5995365,5993727,5993880,"cele"
"6227","WBGene00000731","V",11829582,11831220,2,11830112,11830858,1,5993727,5995365,5994257,5995003,"cele"
"6228","WBGene00000731","V",11829582,11831220,3,11830906,11831220,1,5993727,5995365,5995051,5995365,"cele"
"6229","WBGene00000732","V",13198230,13199315,1,13199100,13199315,-1,7362375,7363460,7363245,7363460,"cele"
"6230","WBGene00000732","V",13198230,13199315,2,13198230,13199051,-1,7362375,7363460,7362375,7363196,"cele"
"6231","WBGene00000733","V",13200982,13202192,1,13202157,13202192,-1,7365127,7366337,7366302,7366337,"cele"
"6232","WBGene00000733","V",13200982,13202192,2,13201884,13202099,-1,7365127,7366337,7366029,7366244,"cele"
"6233","WBGene00000733","V",13200982,13202192,3,13200984,13201835,-1,7365127,7366337,7365129,7365980,"cele"
"6234","WBGene00000733","V",13200982,13202192,1,13201884,13202099,-1,7365127,7366337,7366029,7366244,"cele"
"6235","WBGene00000733","V",13200982,13202192,2,13200982,13201835,-1,7365127,7366337,7365127,7365980,"cele"
"6236","WBGene00000733","V",13200982,13202192,3,13200982,13201835,-1,7365127,7366337,7365127,7365980,"cele"
"6237","WBGene00000733","V",13200982,13202192,1,13202161,13202189,-1,7365127,7366337,7366306,7366334,"cele"
"6238","WBGene00000733","V",13200982,13202192,2,13201884,13202115,-1,7365127,7366337,7366029,7366260,"cele"
"6239","WBGene00000734","V",13317028,13318011,1,13317857,13318011,-1,7481173,7482156,7482002,7482156,"cele"
"6240","WBGene00000734","V",13317028,13318011,2,13317028,13317809,-1,7481173,7482156,7481173,7481954,"cele"
"6241","WBGene00000735","V",13441967,13443402,1,13441967,13442107,1,7606112,7607547,7606112,7606252,"cele"
"6242","WBGene00000735","V",13441967,13443402,2,13442637,13443402,1,7606112,7607547,7606782,7607547,"cele"
"6378","WBGene00000766","V",9336762,9338858,1,9336762,9336870,1,3500907,3503003,3500907,3501015,"cele"
"6379","WBGene00000766","V",9336762,9338858,2,9336944,9337084,1,3500907,3503003,3501089,3501229,"cele"
"6380","WBGene00000766","V",9336762,9338858,3,9337134,9337429,1,3500907,3503003,3501279,3501574,"cele"
"6381","WBGene00000766","V",9336762,9338858,4,9337475,9337579,1,3500907,3503003,3501620,3501724,"cele"
"6382","WBGene00000766","V",9336762,9338858,5,9337947,9338123,1,3500907,3503003,3502092,3502268,"cele"
"6383","WBGene00000766","V",9336762,9338858,6,9338171,9338349,1,3500907,3503003,3502316,3502494,"cele"
"6384","WBGene00000766","V",9336762,9338858,7,9338452,9338513,1,3500907,3503003,3502597,3502658,"cele"
"6385","WBGene00000766","V",9336762,9338858,8,9338557,9338858,1,3500907,3503003,3502702,3503003,"cele"
"6480","WBGene00000781","V",11975515,11976756,1,11975515,11975582,1,6139660,6140901,6139660,6139727,"cele"
"6481","WBGene00000781","V",11975515,11976756,2,11975665,11976328,1,6139660,6140901,6139810,6140473,"cele"
"6482","WBGene00000781","V",11975515,11976756,3,11976375,11976756,1,6139660,6140901,6140520,6140901,"cele"
"6486","WBGene00000783","V",15296853,15298700,1,15298596,15298700,-1,9460998,9462845,9462741,9462845,"cele"
"6487","WBGene00000783","V",15296853,15298700,2,15297881,15298547,-1,9460998,9462845,9462026,9462692,"cele"
"6488","WBGene00000783","V",15296853,15298700,3,15297143,15297474,-1,9460998,9462845,9461288,9461619,"cele"
"6489","WBGene00000783","V",15296853,15298700,4,15296853,15297098,-1,9460998,9462845,9460998,9461243,"cele"
"6490","WBGene00000784","V",6614674,6615845,1,6614674,6614714,1,778819,779990,778819,778859,"cele"
"6491","WBGene00000784","V",6614674,6615845,2,6614764,6615845,1,778819,779990,778909,779990,"cele"
"6526","WBGene00000789","V",13381189,13383077,1,13381189,13381311,1,7545334,7547222,7545334,7545456,"cele"
"6527","WBGene00000789","V",13381189,13383077,2,13381363,13381584,1,7545334,7547222,7545508,7545729,"cele"
"6528","WBGene00000789","V",13381189,13383077,3,13381632,13381850,1,7545334,7547222,7545777,7545995,"cele"
"6529","WBGene00000789","V",13381189,13383077,4,13381895,13382177,1,7545334,7547222,7546040,7546322,"cele"
"6530","WBGene00000789","V",13381189,13383077,5,13382226,13382417,1,7545334,7547222,7546371,7546562,"cele"
"6531","WBGene00000789","V",13381189,13383077,6,13382553,13383077,1,7545334,7547222,7546698,7547222,"cele"
"6642","WBGene00000802","V",6098993,6100553,1,6100189,6100542,-1,263138,264698,264334,264687,"cele"
"6643","WBGene00000802","V",6098993,6100553,2,6099470,6100093,-1,263138,264698,263615,264238,"cele"
"6644","WBGene00000802","V",6098993,6100553,3,6098993,6099414,-1,263138,264698,263138,263559,"cele"
"6645","WBGene00000802","V",6098993,6100553,1,6100189,6100553,-1,263138,264698,264334,264698,"cele"
"6949","WBGene00000840","V",10179535,10183154,1,10179535,10179627,1,4343680,4347299,4343680,4343772,"cele"
"6950","WBGene00000840","V",10179535,10183154,2,10179673,10179807,1,4343680,4347299,4343818,4343952,"cele"
"6951","WBGene00000840","V",10179535,10183154,3,10180186,10180287,1,4343680,4347299,4344331,4344432,"cele"
"6952","WBGene00000840","V",10179535,10183154,4,10180335,10180539,1,4343680,4347299,4344480,4344684,"cele"
"6953","WBGene00000840","V",10179535,10183154,5,10180586,10180695,1,4343680,4347299,4344731,4344840,"cele"
"6954","WBGene00000840","V",10179535,10183154,6,10180743,10180950,1,4343680,4347299,4344888,4345095,"cele"
"6955","WBGene00000840","V",10179535,10183154,7,10180997,10181127,1,4343680,4347299,4345142,4345272,"cele"
"6956","WBGene00000840","V",10179535,10183154,8,10181177,10181473,1,4343680,4347299,4345322,4345618,"cele"
"6957","WBGene00000840","V",10179535,10183154,9,10181520,10181720,1,4343680,4347299,4345665,4345865,"cele"
"6958","WBGene00000840","V",10179535,10183154,10,10181763,10181823,1,4343680,4347299,4345908,4345968,"cele"
"6959","WBGene00000840","V",10179535,10183154,11,10181870,10181973,1,4343680,4347299,4346015,4346118,"cele"
"6960","WBGene00000840","V",10179535,10183154,12,10182019,10182090,1,4343680,4347299,4346164,4346235,"cele"
"6961","WBGene00000840","V",10179535,10183154,13,10182138,10182302,1,4343680,4347299,4346283,4346447,"cele"
"6962","WBGene00000840","V",10179535,10183154,14,10182405,10182796,1,4343680,4347299,4346550,4346941,"cele"
"6963","WBGene00000840","V",10179535,10183154,15,10182842,10183154,1,4343680,4347299,4346987,4347299,"cele"
"7134","WBGene00000868","V",15395696,15397348,1,15395696,15395758,1,9559841,9561493,9559841,9559903,"cele"
"7135","WBGene00000868","V",15395696,15397348,2,15395811,15395905,1,9559841,9561493,9559956,9560050,"cele"
"7136","WBGene00000868","V",15395696,15397348,3,15395957,15396379,1,9559841,9561493,9560102,9560524,"cele"
"7137","WBGene00000868","V",15395696,15397348,4,15396429,15396922,1,9559841,9561493,9560574,9561067,"cele"
"7138","WBGene00000868","V",15395696,15397348,5,15396968,15397348,1,9559841,9561493,9561113,9561493,"cele"
"7139","WBGene00000868","V",15395696,15397348,1,15395705,15395758,1,9559841,9561493,9559850,9559903,"cele"
"7140","WBGene00000868","V",15395696,15397348,2,15395814,15395905,1,9559841,9561493,9559959,9560050,"cele"
"7209","WBGene00000876","V",11991011,11993767,1,11993624,11993723,-1,6155156,6157912,6157769,6157868,"cele"
"7210","WBGene00000876","V",11991011,11993767,2,11993449,11993576,-1,6155156,6157912,6157594,6157721,"cele"
"7211","WBGene00000876","V",11991011,11993767,3,11993285,11993393,-1,6155156,6157912,6157430,6157538,"cele"
"7212","WBGene00000876","V",11991011,11993767,4,11993098,11993235,-1,6155156,6157912,6157243,6157380,"cele"
"7213","WBGene00000876","V",11991011,11993767,5,11992918,11993051,-1,6155156,6157912,6157063,6157196,"cele"
"7214","WBGene00000876","V",11991011,11993767,6,11992085,11992148,-1,6155156,6157912,6156230,6156293,"cele"
"7215","WBGene00000876","V",11991011,11993767,7,11991320,11992042,-1,6155156,6157912,6155465,6156187,"cele"
"7216","WBGene00000876","V",11991011,11993767,8,11991011,11991238,-1,6155156,6157912,6155156,6155383,"cele"
"7217","WBGene00000876","V",11991011,11993767,1,11993624,11993767,-1,6155156,6157912,6157769,6157912,"cele"
"7218","WBGene00000876","V",11991011,11993767,1,11993624,11993695,-1,6155156,6157912,6157769,6157840,"cele"
"7219","WBGene00000876","V",11991011,11993767,6,11992608,11992658,-1,6155156,6157912,6156753,6156803,"cele"
"7220","WBGene00000876","V",11991011,11993767,7,11992085,11992148,-1,6155156,6157912,6156230,6156293,"cele"
"7221","WBGene00000876","V",11991011,11993767,8,11991320,11992042,-1,6155156,6157912,6155465,6156187,"cele"
"7222","WBGene00000876","V",11991011,11993767,9,11991164,11991238,-1,6155156,6157912,6155309,6155383,"cele"
"7223","WBGene00000877","V",14356076,14356823,1,14356076,14356344,1,8520221,8520968,8520221,8520489,"cele"
"7224","WBGene00000877","V",14356076,14356823,2,14356408,14356823,1,8520221,8520968,8520553,8520968,"cele"
"7228","WBGene00000879","V",15189927,15190926,1,15189927,15190020,1,9354072,9355071,9354072,9354165,"cele"
"7229","WBGene00000879","V",15189927,15190926,2,15190071,15190322,1,9354072,9355071,9354216,9354467,"cele"
"7230","WBGene00000879","V",15189927,15190926,3,15190633,15190926,1,9354072,9355071,9354778,9355071,"cele"
"7243","WBGene00000883","V",15186582,15187787,1,15187292,15187378,-1,9350727,9351932,9351437,9351523,"cele"
"7244","WBGene00000883","V",15186582,15187787,2,15186992,15187243,-1,9350727,9351932,9351137,9351388,"cele"
"7245","WBGene00000883","V",15186582,15187787,3,15186582,15186877,-1,9350727,9351932,9350727,9351022,"cele"
"7246","WBGene00000883","V",15186582,15187787,1,15187292,15187787,-1,9350727,9351932,9351437,9351932,"cele"
"7613","WBGene00000907","V",11718089,11725652,1,11725631,11725652,-1,5882234,5889797,5889776,5889797,"cele"
"7614","WBGene00000907","V",11718089,11725652,2,11725484,11725578,-1,5882234,5889797,5889629,5889723,"cele"
"7615","WBGene00000907","V",11718089,11725652,3,11725178,11725436,-1,5882234,5889797,5889323,5889581,"cele"
"7616","WBGene00000907","V",11718089,11725652,4,11724951,11725135,-1,5882234,5889797,5889096,5889280,"cele"
"7617","WBGene00000907","V",11718089,11725652,5,11724250,11724502,-1,5882234,5889797,5888395,5888647,"cele"
"7618","WBGene00000907","V",11718089,11725652,6,11723755,11723947,-1,5882234,5889797,5887900,5888092,"cele"
"7619","WBGene00000907","V",11718089,11725652,7,11723478,11723552,-1,5882234,5889797,5887623,5887697,"cele"
"7620","WBGene00000907","V",11718089,11725652,8,11723342,11723432,-1,5882234,5889797,5887487,5887577,"cele"
"7621","WBGene00000907","V",11718089,11725652,9,11722543,11722719,-1,5882234,5889797,5886688,5886864,"cele"
"7622","WBGene00000907","V",11718089,11725652,10,11722394,11722491,-1,5882234,5889797,5886539,5886636,"cele"
"7623","WBGene00000907","V",11718089,11725652,11,11722065,11722339,-1,5882234,5889797,5886210,5886484,"cele"
"7624","WBGene00000907","V",11718089,11725652,12,11721339,11721518,-1,5882234,5889797,5885484,5885663,"cele"
"7625","WBGene00000907","V",11718089,11725652,13,11720769,11721289,-1,5882234,5889797,5884914,5885434,"cele"
"7626","WBGene00000907","V",11718089,11725652,14,11720489,11720593,-1,5882234,5889797,5884634,5884738,"cele"
"7627","WBGene00000907","V",11718089,11725652,15,11719971,11720234,-1,5882234,5889797,5884116,5884379,"cele"
"7628","WBGene00000907","V",11718089,11725652,16,11718089,11719112,-1,5882234,5889797,5882234,5883257,"cele"
"7629","WBGene00000907","V",11718089,11725652,2,11723755,11723947,-1,5882234,5889797,5887900,5888092,"cele"
"7630","WBGene00000907","V",11718089,11725652,3,11723478,11723552,-1,5882234,5889797,5887623,5887697,"cele"
"7631","WBGene00000907","V",11718089,11725652,4,11723342,11723432,-1,5882234,5889797,5887487,5887577,"cele"
"7632","WBGene00000907","V",11718089,11725652,5,11722543,11722719,-1,5882234,5889797,5886688,5886864,"cele"
"7633","WBGene00000907","V",11718089,11725652,6,11722394,11722491,-1,5882234,5889797,5886539,5886636,"cele"
"7634","WBGene00000907","V",11718089,11725652,7,11722065,11722339,-1,5882234,5889797,5886210,5886484,"cele"
"7635","WBGene00000907","V",11718089,11725652,8,11721339,11721518,-1,5882234,5889797,5885484,5885663,"cele"
"7636","WBGene00000907","V",11718089,11725652,9,11720769,11721289,-1,5882234,5889797,5884914,5885434,"cele"
"7637","WBGene00000907","V",11718089,11725652,10,11720489,11720593,-1,5882234,5889797,5884634,5884738,"cele"
"7638","WBGene00000907","V",11718089,11725652,11,11719971,11720234,-1,5882234,5889797,5884116,5884379,"cele"
"7639","WBGene00000907","V",11718089,11725652,12,11718089,11719112,-1,5882234,5889797,5882234,5883257,"cele"
"7640","WBGene00000907","V",11718089,11725652,1,11724250,11724409,-1,5882234,5889797,5888395,5888554,"cele"
"7641","WBGene00000907","V",11718089,11725652,9,11722538,11722719,-1,5882234,5889797,5886683,5886864,"cele"
"7642","WBGene00000907","V",11718089,11725652,16,11718672,11719112,-1,5882234,5889797,5882817,5883257,"cele"
"7895","WBGene00000915","V",14684918,14688543,1,14686160,14686313,1,8849063,8852688,8850305,8850458,"cele"
"7896","WBGene00000915","V",14684918,14688543,2,14686361,14687065,1,8849063,8852688,8850506,8851210,"cele"
"7897","WBGene00000915","V",14684918,14688543,3,14687114,14688099,1,8849063,8852688,8851259,8852244,"cele"
"7898","WBGene00000915","V",14684918,14688543,4,14688158,14688539,1,8849063,8852688,8852303,8852684,"cele"
"7899","WBGene00000915","V",14684918,14688543,2,14686160,14686313,1,8849063,8852688,8850305,8850458,"cele"
"7900","WBGene00000915","V",14684918,14688543,3,14686361,14687065,1,8849063,8852688,8850506,8851210,"cele"
"7901","WBGene00000915","V",14684918,14688543,4,14687114,14688099,1,8849063,8852688,8851259,8852244,"cele"
"7902","WBGene00000915","V",14684918,14688543,1,14684918,14685043,1,8849063,8852688,8849063,8849188,"cele"
"7903","WBGene00000915","V",14684918,14688543,5,14688158,14688543,1,8849063,8852688,8852303,8852688,"cele"
"7904","WBGene00000915","V",14684918,14688543,4,14688158,14688543,1,8849063,8852688,8852303,8852688,"cele"
"7905","WBGene00000915","V",14684918,14688543,1,14685885,14686313,1,8849063,8852688,8850030,8850458,"cele"
"7906","WBGene00000915","V",14684918,14688543,1,14685885,14685992,1,8849063,8852688,8850030,8850137,"cele"
"7964","WBGene00000936","V",6758135,6760418,1,6758135,6758572,1,922280,924563,922280,922717,"cele"
"7965","WBGene00000936","V",6758135,6760418,2,6758623,6758721,1,922280,924563,922768,922866,"cele"
"7966","WBGene00000936","V",6758135,6760418,3,6758811,6758882,1,922280,924563,922956,923027,"cele"
"7967","WBGene00000936","V",6758135,6760418,4,6758931,6759221,1,922280,924563,923076,923366,"cele"
"7968","WBGene00000936","V",6758135,6760418,5,6759271,6759376,1,922280,924563,923416,923521,"cele"
"7969","WBGene00000936","V",6758135,6760418,6,6759455,6759570,1,922280,924563,923600,923715,"cele"
"7970","WBGene00000936","V",6758135,6760418,7,6759762,6759832,1,922280,924563,923907,923977,"cele"
"7971","WBGene00000936","V",6758135,6760418,8,6759885,6760418,1,922280,924563,924030,924563,"cele"
"7972","WBGene00000936","V",6758135,6760418,3,6758623,6758721,1,922280,924563,922768,922866,"cele"
"7973","WBGene00000936","V",6758135,6760418,4,6758811,6758882,1,922280,924563,922956,923027,"cele"
"7974","WBGene00000936","V",6758135,6760418,5,6758931,6759221,1,922280,924563,923076,923366,"cele"
"7975","WBGene00000936","V",6758135,6760418,6,6759271,6759376,1,922280,924563,923416,923521,"cele"
"7976","WBGene00000936","V",6758135,6760418,7,6759455,6759570,1,922280,924563,923600,923715,"cele"
"7977","WBGene00000936","V",6758135,6760418,8,6759762,6759832,1,922280,924563,923907,923977,"cele"
"7978","WBGene00000936","V",6758135,6760418,1,6758193,6758204,1,922280,924563,922338,922349,"cele"
"7979","WBGene00000936","V",6758135,6760418,2,6758227,6758572,1,922280,924563,922372,922717,"cele"
"7980","WBGene00000936","V",6758135,6760418,9,6759885,6760409,1,922280,924563,924030,924554,"cele"
"8105","WBGene00000951","V",11412870,11415159,1,11415053,11415159,-1,5577015,5579304,5579198,5579304,"cele"
"8106","WBGene00000951","V",11412870,11415159,2,11414827,11415008,-1,5577015,5579304,5578972,5579153,"cele"
"8107","WBGene00000951","V",11412870,11415159,3,11414302,11414754,-1,5577015,5579304,5578447,5578899,"cele"
"8108","WBGene00000951","V",11412870,11415159,4,11413693,11414249,-1,5577015,5579304,5577838,5578394,"cele"
"8109","WBGene00000951","V",11412870,11415159,5,11413466,11413641,-1,5577015,5579304,5577611,5577786,"cele"
"8110","WBGene00000951","V",11412870,11415159,6,11413304,11413418,-1,5577015,5579304,5577449,5577563,"cele"
"8111","WBGene00000951","V",11412870,11415159,7,11412910,11413197,-1,5577015,5579304,5577055,5577342,"cele"
"8112","WBGene00000951","V",11412870,11415159,8,11412870,11412890,-1,5577015,5579304,5577015,5577035,"cele"
"8113","WBGene00000951","V",11412870,11415159,7,11412893,11413197,-1,5577015,5579304,5577038,5577342,"cele"
"8155","WBGene00000955","V",11415342,11420293,1,11420082,11420293,-1,5579487,5584438,5584227,5584438,"cele"
"8156","WBGene00000955","V",11415342,11420293,2,11419673,11419763,-1,5579487,5584438,5583818,5583908,"cele"
"8157","WBGene00000955","V",11415342,11420293,3,11419019,11419218,-1,5579487,5584438,5583164,5583363,"cele"
"8158","WBGene00000955","V",11415342,11420293,4,11418112,11418375,-1,5579487,5584438,5582257,5582520,"cele"
"8159","WBGene00000955","V",11415342,11420293,5,11417887,11418013,-1,5579487,5584438,5582032,5582158,"cele"
"8160","WBGene00000955","V",11415342,11420293,6,11417672,11417825,-1,5579487,5584438,5581817,5581970,"cele"
"8161","WBGene00000955","V",11415342,11420293,7,11417362,11417610,-1,5579487,5584438,5581507,5581755,"cele"
"8162","WBGene00000955","V",11415342,11420293,8,11417032,11417294,-1,5579487,5584438,5581177,5581439,"cele"
"8163","WBGene00000955","V",11415342,11420293,9,11416808,11416984,-1,5579487,5584438,5580953,5581129,"cele"
"8164","WBGene00000955","V",11415342,11420293,10,11415342,11415769,-1,5579487,5584438,5579487,5579914,"cele"
"8165","WBGene00000955","V",11415342,11420293,10,11416573,11416605,-1,5579487,5584438,5580718,5580750,"cele"
"8166","WBGene00000955","V",11415342,11420293,11,11415597,11415769,-1,5579487,5584438,5579742,5579914,"cele"
"8452","WBGene00000979","V",5983745,5985473,1,5983745,5983946,1,147890,149618,147890,148091,"cele"
"8453","WBGene00000979","V",5983745,5985473,2,5984285,5984855,1,147890,149618,148430,149000,"cele"
"8454","WBGene00000979","V",5983745,5985473,3,5984942,5985473,1,147890,149618,149087,149618,"cele"
"8455","WBGene00000980","V",6026330,6034923,1,6034721,6034814,-1,190475,199068,198866,198959,"cele"
"8456","WBGene00000980","V",6026330,6034923,2,6034458,6034672,-1,190475,199068,198603,198817,"cele"
